## [iView]
## Converted from:	F:\transfer\to convert\negtracker5_2\110812_06-1-eye_data.idf
## Date:	08.11.2012 19:51:41
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	35886                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	110812_06                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
5111429361	SMP	1	0.00	0.00	0.00	0.00	-1	
5111479399	SMP	1	0.00	0.00	0.00	0.00	-1	
5111529463	SMP	1	0.00	0.00	0.00	0.00	-1	
5111579473	SMP	1	0.00	0.00	0.00	0.00	-1	
5111629555	SMP	1	0.00	0.00	0.00	0.00	-1	
5111679593	SMP	1	0.00	0.00	0.00	0.00	-1	
5111729547	SMP	1	0.00	0.00	0.00	0.00	-1	
5111779602	SMP	1	0.00	0.00	0.00	0.00	-1	
5111829634	SMP	1	0.00	0.00	0.00	0.00	-1	
5111879707	SMP	1	0.00	0.00	0.00	0.00	-1	
5111929893	SMP	1	0.00	0.00	0.00	0.00	-1	
5111979743	SMP	1	0.00	0.00	0.00	0.00	-1	
5112029774	SMP	1	0.00	0.00	0.00	0.00	-1	
5112079705	SMP	1	0.00	0.00	0.00	0.00	-1	
5112129791	SMP	1	0.00	0.00	0.00	0.00	-1	
5112179841	SMP	1	0.00	0.00	0.00	0.00	-1	
5112229857	SMP	1	0.00	0.00	0.00	0.00	-1	
5112279869	SMP	1	0.00	0.00	0.00	0.00	-1	
5112329777	SMP	1	0.00	0.00	0.00	0.00	-1	
5112379961	SMP	1	0.00	0.00	0.00	0.00	-1	
5112430102	SMP	1	0.00	0.00	0.00	0.00	-1	
5112479891	SMP	1	0.00	0.00	0.00	0.00	-1	
5112529933	SMP	1	0.00	0.00	0.00	0.00	-1	
5112579919	SMP	1	0.00	0.00	0.00	0.00	-1	
5113055842	MSG	1	# Message: elmo_duck1.avi
5113080440	SMP	1	0.00	0.00	0.00	0.00	-1	
5113130277	SMP	1	0.00	0.00	0.00	0.00	-1	
5113180245	SMP	1	0.00	0.00	0.00	0.00	-1	
5113230282	SMP	1	0.00	0.00	0.00	0.00	-1	
5113303316	SMP	1	0.00	0.00	0.00	0.00	-1	
5113311262	SMP	1	0.00	0.00	0.00	0.00	-1	
5113319612	SMP	1	0.00	0.00	0.00	0.00	-1	
5113328053	SMP	1	0.00	0.00	0.00	0.00	-1	
5113336410	SMP	1	0.00	0.00	0.00	0.00	-1	
5113344679	SMP	1	0.00	0.00	0.00	0.00	-1	
5113353321	SMP	1	0.00	0.00	0.00	0.00	-1	
5113361462	SMP	1	0.00	0.00	0.00	0.00	-1	
5113369644	SMP	1	0.00	0.00	0.00	0.00	-1	
5113378015	SMP	1	0.00	0.00	0.00	0.00	-1	
5113386416	SMP	1	0.00	0.00	0.00	0.00	-1	
5113394845	SMP	1	0.00	0.00	0.00	0.00	-1	
5113403034	SMP	1	0.00	0.00	0.00	0.00	-1	
5113411403	SMP	1	0.00	0.00	0.00	0.00	-1	
5113419837	SMP	1	0.00	0.00	0.00	0.00	-1	
5113428165	SMP	1	0.00	0.00	0.00	0.00	-1	
5113436468	SMP	1	0.00	0.00	0.00	0.00	-1	
5113444787	SMP	1	0.00	0.00	0.00	0.00	-1	
5113453154	SMP	1	0.00	0.00	0.00	0.00	-1	
