## [iView]
## Converted from:	F:\transfer\to convert\negtracker5_1\101812_07-eye_data.idf
## Date:	18.10.2012 21:11:39
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	8358                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	101812_07                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
12360135938	SMP	1	0.00	0.00	0.00	0.00	-1	
12360185906	SMP	1	0.00	0.00	0.00	0.00	-1	
12360235964	SMP	1	0.00	0.00	0.00	0.00	-1	
12360285925	SMP	1	0.00	0.00	0.00	0.00	-1	
12360336025	SMP	1	0.00	0.00	0.00	0.00	-1	
12360386118	SMP	1	0.00	0.00	0.00	0.00	-1	
12360436050	SMP	1	0.00	0.00	0.00	0.00	-1	
12360486080	SMP	1	0.00	0.00	0.00	0.00	-1	
12360536217	SMP	1	0.00	0.00	0.00	0.00	-1	
12360586212	SMP	1	0.00	0.00	0.00	0.00	-1	
12360636152	SMP	1	0.00	0.00	0.00	0.00	-1	
12360686246	SMP	1	0.00	0.00	0.00	0.00	-1	
12360736214	SMP	1	0.00	0.00	0.00	0.00	-1	
12360786240	SMP	1	0.00	0.00	0.00	0.00	-1	
12360836306	SMP	1	0.00	0.00	0.00	0.00	-1	
12360886324	SMP	1	0.00	0.00	0.00	0.00	-1	
12360936307	SMP	1	0.00	0.00	0.00	0.00	-1	
12360986362	SMP	1	0.00	0.00	0.00	0.00	-1	
12361036438	SMP	1	0.00	0.00	0.00	0.00	-1	
12361086385	SMP	1	0.00	0.00	0.00	0.00	-1	
12361136448	SMP	1	0.00	0.00	0.00	0.00	-1	
12361608085	MSG	1	# Message: elmo_duck.avi
12361637041	SMP	1	0.00	0.00	0.00	0.00	-1	
12361686785	SMP	1	0.00	0.00	0.00	0.00	-1	
12361737717	SMP	1	0.00	0.00	0.00	0.00	-1	
12361787010	SMP	1	0.00	0.00	0.00	0.00	-1	
12361836709	SMP	1	0.00	0.00	0.00	0.00	-1	
12361886901	SMP	1	0.00	0.00	0.00	0.00	-1	
12361937378	SMP	1	0.00	0.00	0.00	0.00	-1	
12361986812	SMP	1	0.00	0.00	0.00	0.00	-1	
12362037118	SMP	1	0.00	0.00	0.00	0.00	-1	
12362087209	SMP	1	0.00	0.00	0.00	0.00	-1	
12362137407	SMP	1	0.00	0.00	0.00	0.00	-1	
12362186895	SMP	1	0.00	0.00	0.00	0.00	-1	
12362236904	SMP	1	0.00	0.00	0.00	0.00	-1	
12362287071	SMP	1	0.00	0.00	0.00	0.00	-1	
12362337590	SMP	1	0.00	0.00	0.00	0.00	-1	
12362387064	SMP	1	0.00	0.00	0.00	0.00	-1	
12362437942	SMP	1	0.00	0.00	0.00	0.00	-1	
12362487035	SMP	1	0.00	0.00	0.00	0.00	-1	
12362537464	SMP	1	0.00	0.00	0.00	0.00	-1	
12362587141	SMP	1	0.00	0.00	0.00	0.00	-1	
12362637206	SMP	1	0.00	0.00	0.00	0.00	-1	
12362687183	SMP	1	0.00	0.00	0.00	0.00	-1	
12362737818	SMP	1	0.00	0.00	0.00	0.00	-1	
12362787181	SMP	1	0.00	0.00	0.00	0.00	-1	
12362838056	SMP	1	0.00	0.00	0.00	0.00	-1	
12362887529	SMP	1	0.00	0.00	0.00	0.00	-1	
12362937262	SMP	1	0.00	0.00	0.00	0.00	-1	
12362987278	SMP	1	0.00	0.00	0.00	0.00	-1	
12363037384	SMP	1	0.00	0.00	0.00	0.00	-1	
12363087409	SMP	1	0.00	0.00	0.00	0.00	-1	
12363137543	SMP	1	0.00	0.00	0.00	0.00	-1	
12363187390	SMP	1	0.00	0.00	0.00	0.00	-1	
12363238399	SMP	1	0.00	0.00	0.00	0.00	-1	
12363287790	SMP	1	0.00	0.00	0.00	0.00	-1	
12363338034	SMP	1	0.00	0.00	0.00	0.00	-1	
12363387530	SMP	1	0.00	0.00	0.00	0.00	-1	
12363437563	SMP	1	0.00	0.00	0.00	0.00	-1	
12363487520	SMP	1	0.00	0.00	0.00	0.00	-1	
12363537702	SMP	1	0.00	0.00	0.00	0.00	-1	
12363587652	SMP	1	0.00	0.00	0.00	0.00	-1	
12363638460	SMP	1	0.00	0.00	0.00	0.00	-1	
12363687772	SMP	1	0.00	0.00	0.00	0.00	-1	
12363737678	SMP	1	0.00	0.00	0.00	0.00	-1	
12363788213	SMP	1	0.00	0.00	0.00	0.00	-1	
12363838235	SMP	1	0.00	0.00	0.00	0.00	-1	
12363887788	SMP	1	0.00	0.00	0.00	0.00	-1	
12363937760	SMP	1	0.00	0.00	0.00	0.00	-1	
12363987808	SMP	1	0.00	0.00	0.00	0.00	-1	
12364038500	SMP	1	0.00	0.00	0.00	0.00	-1	
12364088001	SMP	1	0.00	0.00	0.00	0.00	-1	
12364138056	SMP	1	0.00	0.00	0.00	0.00	-1	
12364188047	SMP	1	0.00	0.00	0.00	0.00	-1	
12364238121	SMP	1	0.00	0.00	0.00	0.00	-1	
12364311107	SMP	1	0.00	0.00	0.00	0.00	-1	
12364318905	SMP	1	0.00	0.00	0.00	0.00	-1	
12364327248	SMP	1	0.00	0.00	0.00	0.00	-1	
12364335653	SMP	1	0.00	0.00	0.00	0.00	-1	
12364343987	SMP	1	0.00	0.00	0.00	0.00	-1	
12364352245	SMP	1	0.00	0.00	0.00	0.00	-1	
12364360717	SMP	1	0.00	0.00	0.00	0.00	-1	
12364369038	SMP	1	0.00	0.00	0.00	0.00	-1	
12364377416	SMP	1	0.00	0.00	0.00	0.00	-1	
12364385606	SMP	1	0.00	0.00	0.00	0.00	-1	
12364393943	SMP	1	0.00	0.00	0.00	0.00	-1	
12364402327	SMP	1	0.00	0.00	0.00	0.00	-1	
12364410783	SMP	1	0.00	0.00	0.00	0.00	-1	
12364419004	SMP	1	0.00	0.00	0.00	0.00	-1	
12364427418	SMP	1	0.00	0.00	0.00	0.00	-1	
12364435717	SMP	1	0.00	0.00	0.00	0.00	-1	
12364444040	SMP	1	0.00	0.00	0.00	0.00	-1	
12364452364	SMP	1	0.00	0.00	0.00	0.00	-1	
12364460752	SMP	1	0.00	0.00	0.00	0.00	-1	
12364469110	SMP	1	0.00	0.00	0.00	0.00	-1	
12364477431	SMP	1	0.00	0.00	0.00	0.00	-1	
12364485811	SMP	1	0.00	0.00	0.00	0.00	-1	
12364494165	SMP	1	0.00	0.00	0.00	0.00	-1	
12364502489	SMP	1	0.00	0.00	0.00	0.00	-1	
12364510769	SMP	1	0.00	0.00	0.00	0.00	-1	
12364519152	SMP	1	0.00	0.00	0.00	0.00	-1	
12364527496	SMP	1	0.00	0.00	0.00	0.00	-1	
12364535894	SMP	1	0.00	0.00	0.00	0.00	-1	
12364544128	SMP	1	0.00	0.00	0.00	0.00	-1	
12364552502	SMP	1	0.00	0.00	0.00	0.00	-1	
