## [iView]
## Converted from:	F:\transfer\JUNE13 RAW DATA\5_2\061313_09-eye_data.idf
## Date:	13.06.2013 21:40:16
## Version:	IDF Converter 3.0.14
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	62267                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	061313_09                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, QUALITY, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency	L Validity	R Validity	Pupil Confidence	Aux1
16012584991	SMP	1	0.00	0.00	0.00	0.00	0	12801	0	0	0	
16012634978	SMP	1	0.00	0.00	0.00	0.00	0	14105	0	0	0	
16012685070	SMP	1	0.00	0.00	0.00	0.00	0	12888	0	0	0	
16012735017	SMP	1	0.00	0.00	0.00	0.00	0	12627	0	0	0	
16012785015	SMP	1	0.00	0.00	0.00	0.00	0	12605	0	0	0	
16012835006	SMP	1	0.00	0.00	0.00	0.00	0	12429	0	0	0	
16012885156	SMP	1	0.00	0.00	0.00	0.00	0	17498	0	0	0	
16012935134	SMP	1	0.00	0.00	0.00	0.00	0	14648	0	0	0	
16012985141	SMP	1	0.00	0.00	0.00	0.00	0	17157	0	0	0	
16013035183	SMP	1	0.00	0.00	0.00	0.00	0	14314	0	0	0	
16013085362	SMP	1	0.00	0.00	0.00	0.00	0	16792	0	0	0	
16013135279	SMP	1	0.00	0.00	0.00	0.00	0	13533	0	0	0	
16013185324	SMP	1	0.00	0.00	0.00	0.00	0	12562	0	0	0	
16013235294	SMP	1	0.00	0.00	0.00	0.00	0	12620	0	0	0	
16013285319	SMP	1	0.00	0.00	0.00	0.00	0	12622	0	0	0	
16013335390	SMP	1	0.00	0.00	0.00	0.00	0	12639	0	0	0	
16013385436	SMP	1	0.00	0.00	0.00	0.00	0	12690	0	0	0	
16013435426	SMP	1	0.00	0.00	0.00	0.00	0	13843	0	0	0	
16013485494	SMP	1	0.00	0.00	0.00	0.00	0	13531	0	0	0	
16013535372	SMP	1	0.00	0.00	0.00	0.00	0	12937	0	0	0	
16013585498	SMP	1	0.00	0.00	0.00	0.00	0	12992	0	0	0	
16013635603	SMP	1	0.00	0.00	0.00	0.00	0	15521	0	0	0	
16014004542	MSG	1	# Message: elmo_duck1.avi
16014035710	SMP	1	0.00	0.00	0.00	0.00	0	16143	0	0	0	
16014085820	SMP	1	0.00	0.00	0.00	0.00	0	15125	0	0	0	
16014135711	SMP	1	0.00	0.00	0.00	0.00	0	16713	0	0	0	
16014185729	SMP	1	0.00	0.00	0.00	0.00	0	14042	0	0	0	
16014236253	SMP	1	0.00	0.00	0.00	0.00	0	13256	0	0	0	
16014285788	SMP	1	0.00	0.00	0.00	0.00	0	12687	0	0	0	
16014335973	SMP	1	0.00	0.00	0.00	0.00	0	16574	0	0	0	
16014385851	SMP	1	0.00	0.00	0.00	0.00	0	13839	0	0	0	
16014435965	SMP	1	0.00	0.00	0.00	0.00	0	14381	0	0	0	
16014485864	SMP	1	0.00	0.00	0.00	0.00	0	12908	0	0	0	
16014535959	SMP	1	0.00	0.00	0.00	0.00	0	17876	0	0	0	
16014585834	SMP	1	0.00	0.00	0.00	0.00	0	13632	0	0	0	
16014636066	SMP	1	0.00	0.00	0.00	0.00	0	15069	0	0	0	
16014686196	SMP	1	0.00	0.00	0.00	0.00	0	13183	0	0	0	
16014736074	SMP	1	0.00	0.00	0.00	0.00	0	16922	0	0	0	
16014786023	SMP	1	0.00	0.00	0.00	0.00	0	12848	0	0	0	
16014836077	SMP	1	0.00	0.00	0.00	0.00	0	14154	0	0	0	
16014886119	SMP	1	0.00	0.00	0.00	0.00	0	13136	0	0	0	
16014936152	SMP	1	0.00	0.00	0.00	0.00	0	16920	0	0	0	
16014986102	SMP	1	0.00	0.00	0.00	0.00	0	13706	0	0	0	
16015036877	SMP	1	0.00	0.00	0.00	0.00	0	13565	0	0	0	
16015086254	SMP	1	0.00	0.00	0.00	0.00	0	12931	0	0	0	
16015136228	SMP	1	0.00	0.00	0.00	0.00	0	18924	0	0	0	
16015186257	SMP	1	0.00	0.00	0.00	0.00	0	12831	0	0	0	
16015236274	SMP	1	0.00	0.00	0.00	0.00	0	14087	0	0	0	
16015286216	SMP	1	0.00	0.00	0.00	0.00	0	12829	0	0	0	
