## [iView]
## Converted from:	F:\transfer\JUNE ADULT RAW DATA\5_4\061913_02-eye_data.idf
## Date:	19.06.2013 22:26:28
## Version:	IDF Converter 3.0.14
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	64636                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	061913_02                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## iView X Version:	2.8.26
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
16962923849	SMP	1	855.99	176.05	855.99	176.05	-1	
16962932026	SMP	1	865.41	168.87	865.41	168.87	-1	
16962940272	SMP	1	885.70	155.76	885.70	155.76	-1	
16962948656	SMP	1	892.26	160.00	892.26	160.00	-1	
16962956986	SMP	1	920.25	152.05	920.25	152.05	-1	
16962965249	SMP	1	894.63	143.02	894.63	143.02	-1	
16962973620	SMP	1	904.33	144.06	904.33	144.06	-1	
16962981996	SMP	1	911.94	146.71	911.94	146.71	-1	
16962990377	SMP	1	905.66	148.83	905.66	148.83	-1	
16962998622	SMP	1	898.93	153.71	898.93	153.71	-1	
16963007002	SMP	1	916.40	159.22	916.40	159.22	-1	
16963015368	SMP	1	916.04	147.45	916.04	147.45	-1	
16963023730	SMP	1	912.94	147.27	912.94	147.27	-1	
16963031995	SMP	1	912.63	144.10	912.63	144.10	-1	
16963040370	SMP	1	910.53	139.04	910.53	139.04	-1	
16963048739	SMP	1	910.02	139.49	910.02	139.49	-1	
16963057147	SMP	1	912.19	139.07	912.19	139.07	-1	
16963082197	SMP	1	909.24	136.25	909.24	136.25	-1	
16963090554	SMP	1	915.96	143.56	915.96	143.56	-1	
16963098772	SMP	1	913.46	151.95	913.46	151.95	-1	
16963107150	SMP	1	911.80	161.33	911.80	161.33	-1	
16963115522	SMP	1	846.80	154.95	846.80	154.95	-1	
16963123801	SMP	1	797.42	167.03	797.42	167.03	-1	
16963132148	SMP	1	776.72	171.15	776.72	171.15	-1	
16963140498	SMP	1	782.37	174.60	782.37	174.60	-1	
16963148891	SMP	1	778.33	172.84	778.33	172.84	-1	
16963157137	SMP	1	785.51	176.51	785.51	176.51	-1	
16963165517	SMP	1	781.59	180.50	781.59	180.50	-1	
16963173896	SMP	1	780.81	179.15	780.81	179.15	-1	
16963182273	SMP	1	776.97	180.19	776.97	180.19	-1	
16963190520	SMP	1	774.86	177.81	774.86	177.81	-1	
16963198887	SMP	1	770.63	179.15	770.63	179.15	-1	
16963207268	SMP	1	770.61	176.23	770.61	176.23	-1	
16963215486	SMP	1	767.01	174.23	767.01	174.23	-1	
16963223847	SMP	1	769.14	165.99	769.14	165.99	-1	
16963232214	SMP	1	763.55	171.51	763.55	171.51	-1	
16963240605	SMP	1	766.04	179.49	766.04	179.49	-1	
16963265606	SMP	1	759.90	172.52	759.90	172.52	-1	
16963273993	SMP	1	763.00	162.77	763.00	162.77	-1	
16963282224	SMP	1	760.21	163.08	760.21	163.08	-1	
16963290598	SMP	1	757.50	165.71	757.50	165.71	-1	
16963298973	SMP	1	760.61	161.73	760.61	161.73	-1	
16963315613	SMP	1	757.18	171.50	757.18	171.50	-1	
16963323973	SMP	1	760.29	167.45	760.29	167.45	-1	
16963332347	SMP	1	761.86	165.08	761.86	165.08	-1	
16963340723	SMP	1	759.69	174.77	759.69	174.77	-1	
16963348974	SMP	1	757.80	151.14	757.80	151.14	-1	
16963357342	SMP	1	761.99	170.56	761.99	170.56	-1	
16963373973	SMP	1	760.00	162.44	760.00	162.44	-1	
16963382344	SMP	1	760.38	176.33	760.38	176.33	-1	
16963390719	SMP	1	762.83	168.23	762.83	168.23	-1	
16963399112	SMP	1	765.12	163.02	765.12	163.02	-1	
16963407397	SMP	1	766.16	170.12	766.16	170.12	-1	
16963415781	SMP	1	758.43	173.78	758.43	173.78	-1	
16963424291	SMP	1	770.55	182.37	770.55	182.37	-1	
16963432487	SMP	1	766.01	177.35	766.01	177.35	-1	
16963440777	SMP	1	779.59	201.04	779.59	201.04	-1	
16963457558	SMP	1	825.54	157.11	825.54	157.11	-1	
16963465939	SMP	1	837.40	160.11	837.40	160.11	-1	
16963474137	SMP	1	870.40	181.00	870.40	181.00	-1	
16963482576	SMP	1	860.97	176.86	860.97	176.86	-1	
16963490897	SMP	1	864.11	163.23	864.11	163.23	-1	
16963499265	SMP	1	858.85	165.53	858.85	165.53	-1	
16963507542	SMP	1	865.36	168.97	865.36	168.97	-1	
16963515896	SMP	1	863.86	162.34	863.86	162.34	-1	
16963524255	SMP	1	864.13	151.10	864.13	151.10	-1	
16963532473	SMP	1	866.03	161.40	866.03	161.40	-1	
16963540865	SMP	1	868.21	143.40	868.21	143.40	-1	
16963549267	SMP	1	867.30	144.11	867.30	144.11	-1	
16963557634	SMP	1	869.23	151.86	869.23	151.86	-1	
16963574267	SMP	1	868.88	159.02	868.88	159.02	-1	
16963582693	SMP	1	866.31	148.88	866.31	148.88	-1	
16963590973	SMP	1	867.45	149.83	867.45	149.83	-1	
16963599225	SMP	1	866.45	147.09	866.45	147.09	-1	
16963607606	SMP	1	865.47	140.24	865.47	140.24	-1	
16963615992	SMP	1	864.61	147.46	864.61	147.46	-1	
16963624357	SMP	1	867.74	135.23	867.74	135.23	-1	
16963632601	SMP	1	864.63	139.42	864.63	139.42	-1	
16963640984	SMP	1	863.73	131.03	863.73	131.03	-1	
16963649388	SMP	1	871.79	135.32	871.79	135.32	-1	
16963657639	SMP	1	867.87	143.19	867.87	143.19	-1	
16963674388	SMP	1	863.05	134.50	863.05	134.50	-1	
16963682712	SMP	1	864.02	132.84	864.02	132.84	-1	
16963690978	SMP	1	866.92	130.82	866.92	130.82	-1	
16963699389	SMP	1	865.87	138.14	865.87	138.14	-1	
16963707761	SMP	1	867.19	132.07	867.19	132.07	-1	
16963716109	SMP	1	868.18	123.55	868.18	123.55	-1	
16963724377	SMP	1	867.04	119.49	867.04	119.49	-1	
16963732716	SMP	1	868.94	115.80	868.94	115.80	-1	
16963741127	SMP	1	867.95	117.01	867.95	117.01	-1	
16963749512	SMP	1	867.48	121.82	867.48	121.82	-1	
16963757760	SMP	1	866.35	125.37	866.35	125.37	-1	
16963766138	SMP	1	866.39	126.95	866.39	126.95	-1	
16963774506	SMP	1	865.58	124.79	865.58	124.79	-1	
16963782888	SMP	1	864.08	134.27	864.08	134.27	-1	
16963791135	SMP	1	863.55	126.95	863.55	126.95	-1	
16963799510	SMP	1	862.11	135.68	862.11	135.68	-1	
16963807884	SMP	1	860.49	134.05	860.49	134.05	-1	
16963816142	SMP	1	860.37	133.27	860.37	133.27	-1	
16963824514	SMP	1	858.71	139.91	858.71	139.91	-1	
16963832931	SMP	1	858.45	142.14	858.45	142.14	-1	
16963841294	SMP	1	858.72	143.06	858.72	143.06	-1	
16963849559	SMP	1	867.44	228.20	867.44	228.20	-1	
16963857908	SMP	1	927.94	394.41	927.94	394.41	-1	
16963874719	SMP	1	1196.08	718.36	1196.08	718.36	-1	
16963882919	SMP	1	1281.17	859.33	1281.17	859.33	-1	
16963891273	SMP	1	1328.88	942.60	1328.88	942.60	-1	
16963899621	SMP	1	1360.75	812.55	1360.75	812.55	-1	
16963907998	SMP	1	1372.88	810.16	1372.88	810.16	-1	
16963933024	SMP	1	1370.19	979.89	1370.19	979.89	-1	
16963941263	SMP	1	1374.04	963.63	1374.04	963.63	-1	
16963949642	SMP	1	1342.62	807.60	1342.62	807.60	-1	
16963958011	SMP	1	1366.83	962.20	1366.83	962.20	-1	
16963966404	SMP	1	1367.14	974.23	1367.14	974.23	-1	
16963974641	SMP	1	1366.25	976.78	1366.25	976.78	-1	
16963982980	SMP	1	1366.63	979.38	1366.63	979.38	-1	
16963999781	SMP	1	1365.61	967.42	1365.61	967.42	-1	
16964008010	SMP	1	1369.94	804.32	1369.94	804.32	-1	
16964016386	SMP	1	1369.12	976.74	1369.12	976.74	-1	
16964024715	SMP	1	1366.19	973.36	1366.19	973.36	-1	
16964033116	SMP	1	1365.08	976.32	1365.08	976.32	-1	
16964041384	SMP	1	1363.52	841.64	1363.52	841.64	-1	
16964049748	SMP	1	1362.47	823.47	1362.47	823.47	-1	
16964058131	SMP	1	1364.09	829.23	1364.09	829.23	-1	
16964066386	SMP	1	1351.22	828.29	1351.22	828.29	-1	
16964074753	SMP	1	1363.53	972.03	1363.53	972.03	-1	
16964083140	SMP	1	1366.81	811.46	1366.81	811.46	-1	
16964099771	SMP	1	1365.13	821.58	1365.13	821.58	-1	
16964108143	SMP	1	1364.08	827.70	1364.08	827.70	-1	
16964116534	SMP	1	1356.91	825.42	1356.91	825.42	-1	
16964124916	SMP	1	1352.98	978.31	1352.98	978.31	-1	
16964133176	SMP	1	1360.78	970.47	1360.78	970.47	-1	
16964867139	MSG	1	# Message: elmo_duck1.avi
16964867349	SMP	1	797.58	154.65	797.58	154.65	-1	
16964875680	SMP	1	798.38	149.69	798.38	149.69	-1	
16964884461	SMP	1	801.20	150.79	801.20	150.79	-1	
16964892273	SMP	1	793.39	154.50	793.39	154.50	-1	
16964900611	SMP	1	800.36	157.49	800.36	157.49	-1	
16964909053	SMP	1	795.40	164.06	795.40	164.06	-1	
16964917279	SMP	1	794.47	162.37	794.47	162.37	-1	
16964925659	SMP	1	795.37	162.79	795.37	162.79	-1	
16964934012	SMP	1	794.62	161.31	794.62	161.31	-1	
16964942372	SMP	1	793.72	161.03	793.72	161.03	-1	
16964950640	SMP	1	796.14	156.68	796.14	156.68	-1	
16964958988	SMP	1	790.95	161.00	790.95	161.00	-1	
16964967388	SMP	1	790.82	163.07	790.82	163.07	-1	
16964975929	SMP	1	790.70	165.72	790.70	165.72	-1	
16964984040	SMP	1	789.17	169.56	789.17	169.56	-1	
16965000758	SMP	1	788.36	168.70	788.36	168.70	-1	
16965009116	SMP	1	792.66	165.48	792.66	165.48	-1	
16965017406	SMP	1	789.41	161.95	789.41	161.95	-1	
16965025830	SMP	1	787.04	166.66	787.04	166.66	-1	
16965034175	SMP	1	786.19	167.56	786.19	167.56	-1	
16965042457	SMP	1	789.36	162.25	789.36	162.25	-1	
16965050793	SMP	1	791.04	167.66	791.04	167.66	-1	
16965059120	SMP	1	796.87	171.44	796.87	171.44	-1	
16965067493	SMP	1	798.08	170.64	798.08	170.64	-1	
16965075766	SMP	1	621.37	180.28	621.37	180.28	-1	
16965084175	SMP	1	0.00	0.00	0.00	0.00	-1	
16965100915	SMP	1	0.00	0.00	0.00	0.00	-1	
16965109125	SMP	1	0.00	0.00	0.00	0.00	-1	
16965117544	SMP	1	0.00	0.00	0.00	0.00	-1	
16965142502	SMP	1	0.00	0.00	0.00	0.00	-1	
16965150904	SMP	1	269.73	788.46	269.73	788.46	-1	
16965159252	SMP	1	296.40	620.63	296.40	620.63	-1	
16965175900	SMP	1	302.50	753.23	302.50	753.23	-1	
16965184275	SMP	1	302.64	775.02	302.64	775.02	-1	
16965192624	SMP	1	342.65	687.56	342.65	687.56	-1	
16965217865	SMP	1	362.68	642.20	362.68	642.20	-1	
16965226009	SMP	1	380.07	613.44	380.07	613.44	-1	
16965234237	SMP	1	383.41	611.03	383.41	611.03	-1	
16965251042	SMP	1	384.63	631.82	384.63	631.82	-1	
16965259396	SMP	1	383.43	634.58	383.43	634.58	-1	
16965267624	SMP	1	383.39	639.53	383.39	639.53	-1	
16965275978	SMP	1	380.64	632.13	380.64	632.13	-1	
16965284660	SMP	1	383.11	636.52	383.11	636.52	-1	
16965292757	SMP	1	383.60	637.79	383.60	637.79	-1	
16965300998	SMP	1	384.44	637.71	384.44	637.71	-1	
16965309375	SMP	1	385.01	647.78	385.01	647.78	-1	
16965317851	SMP	1	386.01	653.91	386.01	653.91	-1	
16965325955	SMP	1	386.30	648.03	386.30	648.03	-1	
16965334392	SMP	1	389.37	642.66	389.37	642.66	-1	
16965342794	SMP	1	393.92	645.49	393.92	645.49	-1	
16965351135	SMP	1	390.44	648.29	390.44	648.29	-1	
16965367781	SMP	1	368.48	652.58	368.48	652.58	-1	
16965376155	SMP	1	346.20	649.98	346.20	649.98	-1	
16965384437	SMP	1	376.14	658.67	376.14	658.67	-1	
16965392745	SMP	1	374.70	664.79	374.70	664.79	-1	
16965401110	SMP	1	386.29	663.90	386.29	663.90	-1	
16965410037	SMP	1	381.09	653.54	381.09	653.54	-1	
16965417867	SMP	1	391.35	662.06	391.35	662.06	-1	
