## [iView]
## Converted from:	F:\transfer\to convert\negtracker5_1\101812_08-eye_data.idf
## Date:	18.10.2012 21:29:29
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	1432                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	101812_08                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
13430236302	SMP	1	0.00	0.00	0.00	0.00	-1	
13430286330	SMP	1	0.00	0.00	0.00	0.00	-1	
13430336414	SMP	1	0.00	0.00	0.00	0.00	-1	
13430386336	SMP	1	0.00	0.00	0.00	0.00	-1	
13430436426	SMP	1	0.00	0.00	0.00	0.00	-1	
13430486493	SMP	1	0.00	0.00	0.00	0.00	-1	
13430536416	SMP	1	0.00	0.00	0.00	0.00	-1	
13430586486	SMP	1	0.00	0.00	0.00	0.00	-1	
13430636487	SMP	1	0.00	0.00	0.00	0.00	-1	
13430686596	SMP	1	0.00	0.00	0.00	0.00	-1	
13430736648	SMP	1	0.00	0.00	0.00	0.00	-1	
13430786757	SMP	1	0.00	0.00	0.00	0.00	-1	
13430836527	SMP	1	0.00	0.00	0.00	0.00	-1	
13430886611	SMP	1	0.00	0.00	0.00	0.00	-1	
13430936692	SMP	1	0.00	0.00	0.00	0.00	-1	
13430986696	SMP	1	0.00	0.00	0.00	0.00	-1	
13431036722	SMP	1	0.00	0.00	0.00	0.00	-1	
13431086691	SMP	1	0.00	0.00	0.00	0.00	-1	
13431136899	SMP	1	0.00	0.00	0.00	0.00	-1	
13431186882	SMP	1	0.00	0.00	0.00	0.00	-1	
13431236857	SMP	1	0.00	0.00	0.00	0.00	-1	
13431286869	SMP	1	0.00	0.00	0.00	0.00	-1	
13431336849	SMP	1	0.00	0.00	0.00	0.00	-1	
13431815506	MSG	1	# Message: elmo_duck.avi
13431836990	SMP	1	0.00	0.00	0.00	0.00	-1	
13431887296	SMP	1	0.00	0.00	0.00	0.00	-1	
13431937375	SMP	1	0.00	0.00	0.00	0.00	-1	
13431987235	SMP	1	0.00	0.00	0.00	0.00	-1	
13432037126	SMP	1	0.00	0.00	0.00	0.00	-1	
13432087677	SMP	1	0.00	0.00	0.00	0.00	-1	
13432137278	SMP	1	0.00	0.00	0.00	0.00	-1	
13432187715	SMP	1	0.00	0.00	0.00	0.00	-1	
13432237259	SMP	1	0.00	0.00	0.00	0.00	-1	
13432287377	SMP	1	0.00	0.00	0.00	0.00	-1	
13432337343	SMP	1	0.00	0.00	0.00	0.00	-1	
13432387516	SMP	1	0.00	0.00	0.00	0.00	-1	
13432437485	SMP	1	0.00	0.00	0.00	0.00	-1	
13432487364	SMP	1	0.00	0.00	0.00	0.00	-1	
13432537412	SMP	1	0.00	0.00	0.00	0.00	-1	
13432587410	SMP	1	0.00	0.00	0.00	0.00	-1	
