## [iView]
## Converted from:	F:\transfer\MAY30 ADULT RAW DATA\5_4\053013_09-eye_data.idf
## Date:	30.05.2013 21:12:47
## Version:	IDF Converter 3.0.14
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	63955                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	053013_09                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## iView X Version:	2.8.26
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, QUALITY, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency	L Validity	R Validity	Pupil Confidence	Aux1
12744891640	SMP	1	790.96	593.27	790.96	593.27	0	1646	0	0	1	
12744900023	SMP	1	790.93	593.68	790.93	593.68	0	2252	0	0	1	
12744916651	SMP	1	791.22	588.26	791.22	588.26	0	1610	0	0	1	
12745366337	MSG	1	# Message: elmo_duck1.avi
12745367181	SMP	1	836.75	459.44	836.75	459.44	0	1999	0	0	1	
12745375542	SMP	1	837.35	458.95	837.35	458.95	0	2008	0	0	1	
12745383790	SMP	1	836.79	455.69	836.79	455.69	0	2345	0	0	1	
12745392140	SMP	1	835.44	456.11	835.44	456.11	0	2696	0	0	1	
12745400572	SMP	1	832.58	453.10	832.58	453.10	0	1621	0	0	1	
12745408766	SMP	1	833.42	454.12	833.42	454.12	0	1568	0	0	1	
12745417166	SMP	1	834.74	453.50	834.74	453.50	0	1494	0	0	1	
12745425583	SMP	1	835.31	454.81	835.31	454.81	0	3725	0	0	1	
12745442204	SMP	1	835.27	455.53	835.27	455.53	0	1773	0	0	1	
12745450552	SMP	1	835.10	457.81	835.10	457.81	0	1548	0	0	1	
12745458883	SMP	1	837.68	462.75	837.68	462.75	0	3829	0	0	1	
12745467267	SMP	1	839.06	462.20	839.06	462.20	0	1964	0	0	1	
12745475524	SMP	1	839.32	462.16	839.32	462.16	0	1489	0	0	1	
12745483893	SMP	1	842.78	464.80	842.78	464.80	0	1433	0	0	1	
12745492257	SMP	1	843.46	469.21	843.46	469.21	0	1518	0	0	1	
12745500727	SMP	1	842.47	471.00	842.47	471.00	0	2255	0	0	1	
12745508954	SMP	1	842.31	471.54	842.31	471.54	0	2247	0	0	1	
12745517300	SMP	1	840.69	473.03	840.69	473.03	0	3257	0	0	1	
12745534612	SMP	1	842.46	473.84	842.46	473.84	0	2354	0	0	1	
12745542308	SMP	1	840.73	473.53	840.73	473.53	0	1627	0	0	1	
12745550660	SMP	1	841.95	471.81	841.95	471.81	0	1446	0	0	1	
12745559022	SMP	1	840.30	467.22	840.30	467.22	0	1404	0	0	1	
12745567890	SMP	1	838.71	468.73	838.71	468.73	0	2534	0	0	1	
12745575679	SMP	1	838.93	464.19	838.93	464.19	0	1539	0	0	1	
12745584003	SMP	1	817.56	496.90	817.56	496.90	0	1579	0	0	1	
12745592433	SMP	1	678.57	630.47	678.57	630.47	0	3477	0	0	1	
12745609076	SMP	1	434.80	868.16	434.80	868.16	0	1662	0	0	1	
12745617389	SMP	1	401.91	1002.23	401.91	1002.23	0	1657	0	0	1	
12745625786	SMP	1	403.34	997.55	403.34	997.55	0	7876	0	0	1	
12745650788	SMP	1	405.88	999.27	405.88	999.27	0	2594	0	0	1	
12745659180	SMP	1	403.69	1003.15	403.69	1003.15	0	1685	0	0	1	
12745667577	SMP	1	393.71	1001.22	393.71	1001.22	0	2227	0	0	1	
12745675804	SMP	1	398.18	1000.11	398.18	1000.11	0	1736	0	0	1	
12745684201	SMP	1	408.52	996.00	408.52	996.00	0	1629	0	0	1	
12745692358	SMP	1	402.99	998.51	402.99	998.51	0	1538	0	0	1	
12745700821	SMP	1	404.28	1001.83	404.28	1001.83	0	2103	0	0	1	
12745709182	SMP	1	403.19	998.25	403.19	998.25	0	1791	0	0	1	
12745717568	SMP	1	401.63	1002.72	401.63	1002.72	0	1642	0	0	1	
12745725773	SMP	1	400.53	999.38	400.53	999.38	0	1616	0	0	1	
12745734187	SMP	1	399.39	998.22	399.39	998.22	0	2892	0	0	1	
12745742575	SMP	1	399.64	996.45	399.64	996.45	0	1517	0	0	1	
12745750889	SMP	1	405.99	995.28	405.99	995.28	0	1637	0	0	1	
12745759152	SMP	1	398.15	994.50	398.15	994.50	0	1917	0	0	1	
12745768085	SMP	1	394.90	994.80	394.90	994.80	0	2359	0	0	1	
12745775946	SMP	1	397.64	995.21	397.64	995.21	0	1735	0	0	1	
12745784284	SMP	1	397.85	995.52	397.85	995.52	0	1553	0	0	1	
12745792609	SMP	1	396.42	993.27	396.42	993.27	0	2045	0	0	1	
12745801427	SMP	1	397.04	994.31	397.04	994.31	0	2479	0	0	1	
12745809327	SMP	1	395.73	992.97	395.73	992.97	0	1610	0	0	1	
12745817636	SMP	1	395.03	992.51	395.03	992.51	0	1490	0	0	1	
12745825896	SMP	1	389.27	992.51	389.27	992.51	0	1802	0	0	1	
12745834310	SMP	1	398.64	993.31	398.64	993.31	0	2284	0	0	1	
12745842686	SMP	1	394.02	992.43	394.02	992.43	0	1591	0	0	1	
12745850887	SMP	1	393.37	988.13	393.37	988.13	0	1686	0	0	1	
12745859269	SMP	1	395.10	987.38	395.10	987.38	0	1574	0	0	1	
12745867681	SMP	1	396.93	989.66	396.93	989.66	0	3307	0	0	1	
12745884320	SMP	1	575.98	825.89	575.98	825.89	0	1812	0	0	1	
12745892657	SMP	1	624.39	722.15	624.39	722.15	0	1589	0	0	1	
12745901028	SMP	1	654.08	692.28	654.08	692.28	0	3231	0	0	1	
12745909424	SMP	1	653.05	685.63	653.05	685.63	0	1652	0	0	1	
12745917682	SMP	1	661.28	682.71	661.28	682.71	0	1609	0	0	1	
12745926012	SMP	1	665.17	678.55	665.17	678.55	0	1473	0	0	1	
12745934444	SMP	1	662.60	680.08	662.60	680.08	0	2740	0	0	1	
12745942800	SMP	1	650.39	679.73	650.39	679.73	0	1696	0	0	1	
12745951035	SMP	1	660.65	679.16	660.65	679.16	0	1462	0	0	1	
12745959382	SMP	1	658.94	679.40	658.94	679.40	0	1644	0	0	1	
12745967789	SMP	1	660.47	678.88	660.47	678.88	0	2974	0	0	1	
12745976050	SMP	1	658.25	677.79	658.25	677.79	0	1688	0	0	1	
12745984348	SMP	1	658.96	677.51	658.96	677.51	0	1619	0	0	1	
12745992757	SMP	1	658.32	674.62	658.32	674.62	0	1459	0	0	1	
12746001241	SMP	1	661.90	675.10	661.90	675.10	0	2134	0	0	1	
12746009422	SMP	1	659.42	673.87	659.42	673.87	0	1806	0	0	1	
12746017813	SMP	1	656.97	674.20	656.97	674.20	0	1610	0	0	1	
