## [iView]
## Converted from:	F:\transfer\to convert\negtracker5_1\111012_02-eye_data.idf
## Date:	10.11.2012 19:36:38
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	7529                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	111012_02                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
3300551140	SMP	1	503.04	514.84	503.04	514.84	-1	
3300559348	SMP	1	505.70	511.11	505.70	511.11	-1	
3300567751	SMP	1	505.82	513.96	505.82	513.96	-1	
3300576105	SMP	1	503.15	512.79	503.15	512.79	-1	
3300584475	SMP	1	407.72	461.38	407.72	461.38	-1	
3300592718	SMP	1	321.70	363.33	321.70	363.33	-1	
3300601060	SMP	1	275.40	362.77	275.40	362.77	-1	
3300609459	SMP	1	131.50	325.42	131.50	325.42	-1	
3300617811	SMP	1	108.37	313.05	108.37	313.05	-1	
3300626074	SMP	1	67.06	306.22	67.06	306.22	-1	
3300634426	SMP	1	-52.05	230.36	-52.05	230.36	-1	
3300642817	SMP	1	1.08	266.58	1.08	266.58	-1	
3300651204	SMP	1	-24.96	226.38	-24.96	226.38	-1	
3300659437	SMP	1	-2.99	278.91	-2.99	278.91	-1	
3300667814	SMP	1	-26.25	304.36	-26.25	304.36	-1	
3300676180	SMP	1	-13.15	295.84	-13.15	295.84	-1	
3300684429	SMP	1	21.30	308.58	21.30	308.58	-1	
3300692860	SMP	1	-0.42	301.88	-0.42	301.88	-1	
3300701243	SMP	1	33.49	349.61	33.49	349.61	-1	
3300709607	SMP	1	10.44	351.08	10.44	351.08	-1	
