## [iView]
## Converted from:	F:\transfer\JUNE13 RAW DATA\5_4\061313_06-eye_data.idf
## Date:	13.06.2013 20:45:50
## Version:	IDF Converter 3.0.14
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	65705                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	061313_06                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, QUALITY, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency	L Validity	R Validity	Pupil Confidence	Aux1
12746292404	SMP	1	612.25	132.48	612.25	132.48	0	1547	0	0	1	
12746300635	SMP	1	758.02	67.11	758.02	67.11	0	1429	0	0	1	
12746309030	SMP	1	664.87	152.46	664.87	152.46	0	1550	0	0	1	
12746317434	SMP	1	617.85	272.40	617.85	272.40	0	1883	0	0	1	
12746325784	SMP	1	604.30	328.21	604.30	328.21	0	1727	0	0	1	
12746334020	SMP	1	568.64	356.88	568.64	356.88	0	2067	0	0	1	
12746342389	SMP	1	571.34	359.73	571.34	359.73	0	1782	0	0	1	
12746350764	SMP	1	546.61	356.39	546.61	356.39	0	1755	0	0	1	
12746359138	SMP	1	541.06	363.50	541.06	363.50	0	1984	0	0	1	
12746367394	SMP	1	530.47	365.92	530.47	365.92	0	1798	0	0	1	
12746375764	SMP	1	529.40	370.88	529.40	370.88	0	1834	0	0	1	
12746384124	SMP	1	535.38	370.30	535.38	370.30	0	2027	0	0	1	
12746392507	SMP	1	535.14	372.35	535.14	372.35	0	1761	0	0	1	
12746400761	SMP	1	526.27	371.79	526.27	371.79	0	1708	0	0	1	
12746409131	SMP	1	531.39	370.20	531.39	370.20	0	1874	0	0	1	
12746417513	SMP	1	537.05	373.53	537.05	373.53	0	1737	0	0	1	
12746425755	SMP	1	533.56	372.11	533.56	372.11	0	1888	0	0	1	
12746434167	SMP	1	529.79	371.67	529.79	371.67	0	1560	0	0	1	
12746442543	SMP	1	533.61	374.05	533.61	374.05	0	1806	0	0	1	
12746450948	SMP	1	533.41	373.23	533.41	373.23	0	1453	0	0	1	
12746459169	SMP	1	533.34	371.37	533.34	371.37	0	1643	0	0	1	
12746467564	SMP	1	531.03	373.96	531.03	373.96	0	1493	0	0	1	
12746475907	SMP	1	534.04	368.18	534.04	368.18	0	1414	0	0	1	
12746484289	SMP	1	532.06	365.06	532.06	365.06	0	1523	0	0	1	
12746492524	SMP	1	534.44	368.41	534.44	368.41	0	1445	0	0	1	
12746500917	SMP	1	535.13	368.22	535.13	368.22	0	1416	0	0	1	
12746509289	SMP	1	533.67	367.19	533.67	367.19	0	1524	0	0	1	
12746517666	SMP	1	531.93	371.52	531.93	371.52	0	1418	0	0	1	
12746525911	SMP	1	529.79	367.72	529.79	367.72	0	1392	0	0	1	
12746534287	SMP	1	530.17	367.67	530.17	367.67	0	1528	0	0	1	
12746542665	SMP	1	529.39	366.69	529.39	366.69	0	1409	0	0	1	
12746551049	SMP	1	531.03	364.60	531.03	364.60	0	1451	0	0	1	
12746559286	SMP	1	532.42	365.59	532.42	365.59	0	1530	0	0	1	
12746567647	SMP	1	531.46	367.39	531.46	367.39	0	2009	0	0	1	
12746576012	SMP	1	533.49	368.50	533.49	368.50	0	1876	0	0	1	
12746584244	SMP	1	532.79	367.69	532.79	367.69	0	1838	0	0	1	
12746592623	SMP	1	533.16	364.16	533.16	364.16	0	1736	0	0	1	
12746601003	SMP	1	532.03	364.60	532.03	364.60	0	1622	0	0	1	
12746609366	SMP	1	535.20	363.15	535.20	363.15	0	2043	0	0	1	
12746617629	SMP	1	535.98	361.77	535.98	361.77	0	1772	0	0	1	
12746625994	SMP	1	532.88	359.25	532.88	359.25	0	1661	0	0	1	
12746634371	SMP	1	538.92	358.53	538.92	358.53	0	1822	0	0	1	
12746642753	SMP	1	538.35	358.57	538.35	358.57	0	1717	0	0	1	
12746651005	SMP	1	536.34	358.25	536.34	358.25	0	1733	0	0	1	
12746659387	SMP	1	532.27	357.62	532.27	357.62	0	1824	0	0	1	
12746667748	SMP	1	533.39	356.08	533.39	356.08	0	1640	0	0	1	
12746676140	SMP	1	534.41	354.52	534.41	354.52	0	2079	0	0	1	
12746684372	SMP	1	533.43	353.14	533.43	353.14	0	1767	0	0	1	
12746692771	SMP	1	533.67	354.79	533.67	354.79	0	2031	0	0	1	
12746701145	SMP	1	532.35	353.48	532.35	353.48	0	1970	0	0	1	
12746709372	SMP	1	527.51	356.57	527.51	356.57	0	2124	0	0	1	
12746717741	SMP	1	460.87	394.96	460.87	394.96	0	1853	0	0	1	
12746726112	SMP	1	403.66	459.04	403.66	459.04	0	2039	0	0	1	
12746734486	SMP	1	391.50	437.57	391.50	437.57	0	2057	0	0	1	
12746742746	SMP	1	390.86	455.89	390.86	455.89	0	1810	0	0	1	
12746751124	SMP	1	387.53	457.83	387.53	457.83	0	1716	0	0	1	
12746759491	SMP	1	384.02	454.41	384.02	454.41	0	1869	0	0	1	
12746767870	SMP	1	382.67	450.56	382.67	450.56	0	1788	0	0	1	
12746776114	SMP	1	378.14	456.40	378.14	456.40	0	1812	0	0	1	
12746784601	SMP	1	385.75	456.13	385.75	456.13	0	7373	0	0	1	
12746809583	SMP	1	380.83	460.72	380.83	460.72	0	2080	0	0	1	
12746817967	SMP	1	380.11	456.97	380.11	456.97	0	1754	0	0	1	
12746826293	SMP	1	380.71	463.04	380.71	463.04	0	1949	0	0	1	
12746834584	SMP	1	376.50	458.69	376.50	458.69	0	1599	0	0	1	
12746842915	SMP	1	375.87	459.58	375.87	459.58	0	1577	0	0	1	
12746851242	SMP	1	376.61	462.10	376.61	462.10	0	1638	0	0	1	
12746859679	SMP	1	375.93	459.44	375.93	459.44	0	1550	0	0	1	
12746867915	SMP	1	379.67	462.01	379.67	462.01	0	1563	0	0	1	
12746876291	SMP	1	378.86	463.16	378.86	463.16	0	1472	0	0	1	
12746884666	SMP	1	380.99	464.29	380.99	464.29	0	1385	0	0	1	
12746893030	SMP	1	378.12	463.70	378.12	463.70	0	1532	0	0	1	
12746901291	SMP	1	383.60	463.38	383.60	463.38	0	1460	0	0	1	
12746909662	SMP	1	382.47	465.69	382.47	465.69	0	1363	0	0	1	
12746918033	SMP	1	381.78	463.40	381.78	463.40	0	1561	0	0	1	
12746926367	SMP	1	379.92	464.98	379.92	464.98	0	1870	0	0	1	
12746934674	SMP	1	379.69	465.96	379.69	465.96	0	1485	0	0	1	
12746942993	SMP	1	382.65	466.54	382.65	466.54	0	1954	0	0	1	
12746951394	SMP	1	383.06	466.49	383.06	466.49	0	1816	0	0	1	
12746959629	SMP	1	382.01	466.67	382.01	466.67	0	1797	0	0	1	
12746968008	SMP	1	377.02	468.36	377.02	468.36	0	1832	0	0	1	
12746976381	SMP	1	377.20	470.15	377.20	470.15	0	1692	0	0	1	
12746984746	SMP	1	374.82	469.89	374.82	469.89	0	1664	0	0	1	
12746993046	SMP	1	372.66	469.11	372.66	469.11	0	1579	0	0	1	
12747001397	SMP	1	372.98	468.69	372.98	468.69	0	1401	0	0	1	
12747009783	SMP	1	372.34	469.84	372.34	469.84	0	1383	0	0	1	
12747018163	SMP	1	374.30	470.25	374.30	470.25	0	1534	0	0	1	
12747026409	SMP	1	375.43	469.95	375.43	469.95	0	1403	0	0	1	
12747034783	SMP	1	375.34	469.64	375.34	469.64	0	1408	0	0	1	
12747043157	SMP	1	378.62	469.36	378.62	469.36	0	1510	0	0	1	
12747051551	SMP	1	378.17	467.99	378.17	467.99	0	1477	0	0	1	
12747059764	SMP	1	375.85	468.76	375.85	468.76	0	1379	0	0	1	
12747068155	SMP	1	370.74	469.29	370.74	469.29	0	1569	0	0	1	
12747076494	SMP	1	242.33	497.21	242.33	497.21	0	1443	0	0	1	
12747084782	SMP	1	21.38	611.48	21.38	611.48	0	1437	0	0	1	
12747093110	SMP	1	9.33	0.00	9.33	0.00	0	1580	0	0	0	
12747101530	SMP	1	5.94	0.00	5.94	0.00	0	1255	0	0	0	
12747109903	SMP	1	4.34	0.00	4.34	0.00	0	944	0	0	0	
12747118161	SMP	1	3.39	0.00	3.39	0.00	0	1442	0	0	0	
12747126568	SMP	1	2.77	0.00	2.77	0.00	0	2893	0	0	0	
12747134929	SMP	1	2.32	0.00	2.32	0.00	0	3609	0	0	0	
12747143330	SMP	1	1.98	0.00	1.98	0.00	0	3822	0	0	0	
12747151621	SMP	1	1.72	0.00	1.72	0.00	0	1756	0	0	0	
12747159962	SMP	1	1.50	0.00	1.50	0.00	0	1934	0	0	0	
12747168334	SMP	1	1.32	0.00	1.32	0.00	0	2164	0	0	0	
12747176720	SMP	1	7.08	827.69	7.08	827.69	0	2168	0	0	0	
12747184931	SMP	1	6.23	664.57	6.23	664.57	0	2076	0	0	1	
12747193311	SMP	1	18.91	611.10	18.91	611.10	0	1721	0	0	1	
12747201658	SMP	1	85.54	618.37	85.54	618.37	0	1620	0	0	1	
12747210032	SMP	1	104.97	599.17	104.97	599.17	0	1421	0	0	1	
12747218286	SMP	1	100.75	606.16	100.75	606.16	0	1613	0	0	1	
12747226660	SMP	1	100.44	621.32	100.44	621.32	0	1480	0	0	1	
12747235035	SMP	1	107.42	610.59	107.42	610.59	0	1444	0	0	1	
12747243285	SMP	1	98.36	609.87	98.36	609.87	0	1604	0	0	1	
12747251610	SMP	1	108.56	612.57	108.56	612.57	0	1650	0	0	1	
12747260031	SMP	1	109.51	616.46	109.51	616.46	0	1430	0	0	1	
12747268406	SMP	1	105.33	620.39	105.33	620.39	0	1536	0	0	1	
12747276653	SMP	1	109.35	616.05	109.35	616.05	0	1451	0	0	1	
12747285030	SMP	1	108.79	616.32	108.79	616.32	0	1452	0	0	1	
12747293388	SMP	1	110.86	618.85	110.86	618.85	0	1667	0	0	1	
12747301765	SMP	1	109.17	619.95	109.17	619.95	0	1716	0	0	1	
12747310046	SMP	1	110.91	620.78	110.91	620.78	0	1501	0	0	1	
12747318416	SMP	1	107.05	620.33	107.05	620.33	0	1653	0	0	1	
12747326775	SMP	1	112.13	621.69	112.13	621.69	0	2013	0	0	1	
12747335206	SMP	1	112.07	623.67	112.07	623.67	0	2320	0	0	1	
12747343459	SMP	1	111.51	624.28	111.51	624.28	0	2210	0	0	1	
12747800022	MSG	1	# Message: elmo_duck1.avi
12747802323	SMP	1	119.67	810.52	119.67	810.52	0	2145	0	0	1	
12747810569	SMP	1	110.96	808.78	110.96	808.78	0	1678	0	0	1	
