## [iView]
## Converted from:	F:\transfer\MAY25 RAW DATA\5_4\052513_08-eye_data.idf
## Date:	25.05.2013 22:41:52
## Version:	IDF Converter 3.0.14
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	61246                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	052513_08                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, QUALITY, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency	L Validity	R Validity	Pupil Confidence	Aux1
13434577872	SMP	1	0.00	0.00	0.00	0.00	0	1533	0	0	1	
13434586252	SMP	1	0.00	0.00	0.00	0.00	0	1619	0	0	0	
13434594635	SMP	1	1556.99	772.64	1556.99	772.64	0	1984	0	0	1	
13434602990	SMP	1	0.00	0.00	0.00	0.00	0	1921	0	0	1	
13434611196	SMP	1	0.00	0.00	0.00	0.00	0	1979	0	0	1	
13434619576	SMP	1	0.00	0.00	0.00	0.00	0	1791	0	0	1	
13434627946	SMP	1	0.00	0.00	0.00	0.00	0	1976	0	0	1	
13434636201	SMP	1	0.00	0.00	0.00	0.00	0	1965	0	0	1	
13434644571	SMP	1	0.00	0.00	0.00	0.00	0	1685	0	0	0	
13434652942	SMP	1	0.00	0.00	0.00	0.00	0	1668	0	0	0	
13434661356	SMP	1	0.00	0.00	0.00	0.00	0	1833	0	0	0	
13434669568	SMP	1	0.00	0.00	0.00	0.00	0	1642	0	0	0	
13434677944	SMP	1	0.00	0.00	0.00	0.00	0	1783	0	0	0	
13434686324	SMP	1	0.00	0.00	0.00	0.00	0	1849	0	0	0	
13434694695	SMP	1	0.00	0.00	0.00	0.00	0	1643	0	0	0	
13434702982	SMP	1	0.00	0.00	0.00	0.00	0	1318	0	0	0	
13434711321	SMP	1	0.00	0.00	0.00	0.00	0	1807	0	0	0	
13434719747	SMP	1	0.00	0.00	0.00	0.00	0	1367	0	0	0	
13434727984	SMP	1	0.00	0.00	0.00	0.00	0	1449	0	0	0	
13434736378	SMP	1	0.00	0.00	0.00	0.00	0	1530	0	0	0	
13434744741	SMP	1	0.00	0.00	0.00	0.00	0	1193	0	0	0	
13434753082	SMP	1	0.00	0.00	0.00	0.00	0	1089	0	0	0	
13434761352	SMP	1	0.00	0.00	0.00	0.00	0	1322	0	0	0	
13434769687	SMP	1	0.00	0.00	0.00	0.00	0	1098	0	0	0	
13434778103	SMP	1	0.00	0.00	0.00	0.00	0	1320	0	0	0	
13434786476	SMP	1	0.00	0.00	0.00	0.00	0	1431	0	0	0	
13434794730	SMP	1	0.00	0.00	0.00	0.00	0	1340	0	0	0	
13434803062	SMP	1	0.00	0.00	0.00	0.00	0	1348	0	0	0	
13434811481	SMP	1	0.00	0.00	0.00	0.00	0	1447	0	0	0	
13434819854	SMP	1	0.00	0.00	0.00	0.00	0	1334	0	0	0	
13434828101	SMP	1	0.00	0.00	0.00	0.00	0	1313	0	0	0	
13434836446	SMP	1	0.00	0.00	0.00	0.00	0	2391	0	0	0	
13434844818	SMP	1	0.00	0.00	0.00	0.00	0	2076	0	0	0	
13434853052	SMP	1	0.00	0.00	0.00	0.00	0	1852	0	0	0	
13434861423	SMP	1	0.00	0.00	0.00	0.00	0	2048	0	0	0	
13434869806	SMP	1	0.00	0.00	0.00	0.00	0	1448	0	0	0	
13434878174	SMP	1	0.00	0.00	0.00	0.00	0	1384	0	0	0	
13434886433	SMP	1	0.00	0.00	0.00	0.00	0	1560	0	0	0	
13434894804	SMP	1	0.00	0.00	0.00	0.00	0	1423	0	0	0	
13434903173	SMP	1	0.00	0.00	0.00	0.00	0	1873	0	0	0	
13434911548	SMP	1	0.00	0.00	0.00	0.00	0	2023	0	0	0	
13434919801	SMP	1	0.00	0.00	0.00	0.00	0	1861	0	0	0	
13434928195	SMP	1	0.00	0.00	0.00	0.00	0	1858	0	0	0	
13434936579	SMP	1	0.00	0.00	0.00	0.00	0	1515	0	0	0	
13434944928	SMP	1	0.00	0.00	0.00	0.00	0	1924	0	0	0	
13434953177	SMP	1	0.00	0.00	0.00	0.00	0	1826	0	0	0	
13434961548	SMP	1	0.00	0.00	0.00	0.00	0	2081	0	0	0	
13434969926	SMP	1	0.00	0.00	0.00	0.00	0	1845	0	0	0	
13434978297	SMP	1	0.00	0.00	0.00	0.00	0	1854	0	0	0	
13434986578	SMP	1	0.00	0.00	0.00	0.00	0	2059	0	0	0	
13434994929	SMP	1	0.00	0.00	0.00	0.00	0	1506	0	0	0	
13435003308	SMP	1	0.00	0.00	0.00	0.00	0	1390	0	0	0	
13435011547	SMP	1	0.00	0.00	0.00	0.00	0	2046	0	0	0	
13435019926	SMP	1	0.00	0.00	0.00	0.00	0	1371	0	0	0	
13435028294	SMP	1	0.00	0.00	0.00	0.00	0	1748	0	0	0	
13435036675	SMP	1	0.00	0.00	0.00	0.00	0	2237	0	0	0	
13435045051	SMP	1	0.00	0.00	0.00	0.00	0	2559	0	0	0	
13435053468	SMP	1	0.00	0.00	0.00	0.00	0	699	0	0	0	
13435061738	SMP	1	0.00	0.00	0.00	0.00	0	754	0	0	0	
13435070157	SMP	1	0.00	0.00	0.00	0.00	0	775	0	0	0	
13435078384	SMP	1	0.00	0.00	0.00	0.00	0	684	0	0	0	
13435086731	SMP	1	0.00	0.00	0.00	0.00	0	580	0	0	0	
13435095095	SMP	1	0.00	0.00	0.00	0.00	0	429	0	0	0	
13435103482	SMP	1	0.00	0.00	0.00	0.00	0	445	0	0	0	
13435111724	SMP	1	0.00	0.00	0.00	0.00	0	558	0	0	0	
13435120101	SMP	1	0.00	0.00	0.00	0.00	0	434	0	0	0	
13435128470	SMP	1	0.00	0.00	0.00	0.00	0	427	0	0	0	
13435136725	SMP	1	0.00	0.00	0.00	0.00	0	554	0	0	0	
13435145101	SMP	1	0.00	0.00	0.00	0.00	0	452	0	0	0	
13435153449	SMP	1	0.00	0.00	0.00	0.00	0	423	0	0	0	
13435161845	SMP	1	0.00	0.00	0.00	0.00	0	559	0	0	0	
13435170061	SMP	1	0.00	0.00	0.00	0.00	0	425	0	0	0	
13435178437	SMP	1	0.00	0.00	0.00	0.00	0	502	0	0	0	
13435186807	SMP	1	0.00	0.00	0.00	0.00	0	652	0	0	0	
13435195177	SMP	1	0.00	0.00	0.00	0.00	0	499	0	0	0	
13435203428	SMP	1	0.00	0.00	0.00	0.00	0	485	0	0	0	
13435211806	SMP	1	0.00	0.00	0.00	0.00	0	636	0	0	0	
13435220181	SMP	1	0.00	0.00	0.00	0.00	0	471	0	0	0	
13435228596	SMP	1	0.00	0.00	0.00	0.00	0	430	0	0	0	
13435236845	SMP	1	0.00	0.00	0.00	0.00	0	581	0	0	0	
13435245225	SMP	1	0.00	0.00	0.00	0.00	0	434	0	0	0	
13435253594	SMP	1	0.00	0.00	0.00	0.00	0	427	0	0	0	
13435261964	SMP	1	0.00	0.00	0.00	0.00	0	546	0	0	0	
13435270219	SMP	1	0.00	0.00	0.00	0.00	0	427	0	0	0	
13435278598	SMP	1	0.00	0.00	0.00	0.00	0	423	0	0	0	
13435286992	SMP	1	0.00	0.00	0.00	0.00	0	551	0	0	0	
13435295215	SMP	1	0.00	0.00	0.00	0.00	0	424	0	0	0	
13435303545	SMP	1	0.00	0.00	0.00	0.00	0	439	0	0	0	
13435311965	SMP	1	0.00	0.00	0.00	0.00	0	553	0	0	0	
13435320361	SMP	1	0.00	0.00	0.00	0.00	0	425	0	0	0	
13435328590	SMP	1	0.00	0.00	0.00	0.00	0	423	0	0	0	
13435336969	SMP	1	0.00	0.00	0.00	0.00	0	548	0	0	0	
13435345352	SMP	1	0.00	0.00	0.00	0.00	0	425	0	0	0	
13435353691	SMP	1	0.00	0.00	0.00	0.00	0	411	0	0	0	
13435361965	SMP	1	0.00	0.00	0.00	0.00	0	535	0	0	0	
13435370328	SMP	1	0.00	0.00	0.00	0.00	0	413	0	0	0	
13435378717	SMP	1	0.00	0.00	0.00	0.00	0	410	0	0	0	
13435387128	SMP	1	0.00	0.00	0.00	0.00	0	543	0	0	0	
13435395340	SMP	1	0.00	0.00	0.00	0.00	0	414	0	0	0	
13435403757	SMP	1	0.00	0.00	0.00	0.00	0	624	0	0	0	
13435412092	SMP	1	0.00	0.00	0.00	0.00	0	995	0	0	0	
13435420390	SMP	1	0.00	0.00	0.00	0.00	0	773	0	0	0	
13435428789	SMP	1	0.00	0.00	0.00	0.00	0	166641	0	0	0	
13435990590	MSG	1	# Message: elmo_duck1.avi
13435994372	SMP	1	0.00	0.00	0.00	0.00	0	493	0	0	0	
13436002794	SMP	1	0.00	0.00	0.00	0.00	0	540	0	0	0	
13436011100	SMP	1	0.00	0.00	0.00	0.00	0	454	0	0	0	
13436019392	SMP	1	0.00	0.00	0.00	0.00	0	516	0	0	0	
13436027663	SMP	1	0.00	0.00	0.00	0.00	0	598	0	0	0	
13436036119	SMP	1	0.00	0.00	0.00	0.00	0	589	0	0	0	
13436044503	SMP	1	0.00	0.00	0.00	0.00	0	571	0	0	0	
13436052712	SMP	1	0.00	0.00	0.00	0.00	0	1742	0	0	0	
13436061122	SMP	1	0.00	0.00	0.00	0.00	0	516	0	0	0	
13436069493	SMP	1	0.00	0.00	0.00	0.00	0	671	0	0	0	
13436077839	SMP	1	0.00	0.00	0.00	0.00	0	559	0	0	0	
13436086103	SMP	1	0.00	0.00	0.00	0.00	0	887	0	0	0	
13436094554	SMP	1	0.00	0.00	0.00	0.00	0	526	0	0	0	
13436102887	SMP	1	0.00	0.00	0.00	0.00	0	166263	0	0	0	
13436269169	SMP	1	0.00	0.00	0.00	0.00	0	72719	0	0	0	
13436341906	SMP	1	517.05	1020.68	517.05	1020.68	0	1915	0	0	1	
13436349981	SMP	1	510.00	1008.84	510.00	1008.84	0	1470	0	0	1	
13436358433	SMP	1	497.90	1008.85	497.90	1008.85	0	2412	0	0	1	
13436366735	SMP	1	482.29	1008.89	482.29	1008.89	0	1718	0	0	1	
13436375002	SMP	1	490.91	1004.84	490.91	1004.84	0	1619	0	0	1	
13436383338	SMP	1	492.06	1004.30	492.06	1004.30	0	1452	0	0	1	
13436391821	SMP	1	489.37	1008.26	489.37	1008.26	0	3365	0	0	1	
13436400113	SMP	1	489.72	1009.03	489.72	1009.03	0	1632	0	0	1	
13436408313	SMP	1	487.03	1007.80	487.03	1007.80	0	1452	0	0	1	
13436416698	SMP	1	480.77	1006.11	480.77	1006.11	0	1828	0	0	1	
13436425155	SMP	1	470.88	1006.69	470.88	1006.69	0	3452	0	0	1	
13436433472	SMP	1	472.21	1008.32	472.21	1008.32	0	1630	0	0	1	
13436441717	SMP	1	466.42	1009.16	466.42	1009.16	0	1560	0	0	1	
13436450084	SMP	1	459.10	1010.12	459.10	1010.12	0	1590	0	0	1	
13436458472	SMP	1	463.95	1013.05	463.95	1013.05	0	1817	0	0	1	
13436466993	SMP	1	450.37	1011.63	450.37	1011.63	0	3236	0	0	1	
13436475142	SMP	1	457.06	1013.01	457.06	1013.01	0	2041	0	0	1	
13436483480	SMP	1	451.14	1012.50	451.14	1012.50	0	1485	0	0	1	
13436491921	SMP	1	447.72	1012.24	447.72	1012.24	0	2414	0	0	1	
13436500163	SMP	1	449.08	1009.55	449.08	1009.55	0	1642	0	0	1	
13436508468	SMP	1	444.72	1006.86	444.72	1006.86	0	1443	0	0	1	
13436516823	SMP	1	442.33	1013.51	442.33	1013.51	0	1951	0	0	1	
13436525308	SMP	1	441.48	1004.08	441.48	1004.08	0	1646	0	0	1	
