## [iView]
## Converted from:	F:\transfer\to convert\negtracker5_2\110112_01-eye_data.idf
## Date:	01.11.2012 18:58:31
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	7880                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	110112_01                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	5-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(840;525)
## Calibration Point 1:	Position(420;105)
## Calibration Point 2:	Position(1512;262)
## Calibration Point 3:	Position(1260;945)
## Calibration Point 4:	Position(167;787)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
4865315128	SMP	1	0.00	0.00	0.00	0.00	-1	
4865323525	SMP	1	0.00	0.00	0.00	0.00	-1	
4865331720	SMP	1	0.00	0.00	0.00	0.00	-1	
4865340083	SMP	1	0.00	0.00	0.00	0.00	-1	
4865348458	SMP	1	0.00	0.00	0.00	0.00	-1	
4865356813	SMP	1	0.00	0.00	0.00	0.00	-1	
4865365067	SMP	1	0.00	0.00	0.00	0.00	-1	
4865373432	SMP	1	0.00	0.00	0.00	0.00	-1	
4865381816	SMP	1	0.00	0.00	0.00	0.00	-1	
4865390176	SMP	1	0.00	0.00	0.00	0.00	-1	
4865398434	SMP	1	0.00	0.00	0.00	0.00	-1	
4865406808	SMP	1	0.00	0.00	0.00	0.00	-1	
4865415174	SMP	1	0.00	0.00	0.00	0.00	-1	
4865423557	SMP	1	0.00	0.00	0.00	0.00	-1	
4865431814	SMP	1	0.00	0.00	0.00	0.00	-1	
4865440215	SMP	1	0.00	0.00	0.00	0.00	-1	
4865448586	SMP	1	0.00	0.00	0.00	0.00	-1	
4865456974	SMP	1	0.00	0.00	0.00	0.00	-1	
4865465182	SMP	1	0.00	0.00	0.00	0.00	-1	
4865473593	SMP	1	0.00	0.00	0.00	0.00	-1	
4865481972	SMP	1	0.00	0.00	0.00	0.00	-1	
4865490218	SMP	1	0.00	0.00	0.00	0.00	-1	
4865498584	SMP	1	0.00	0.00	0.00	0.00	-1	
4865506950	SMP	1	0.00	0.00	0.00	0.00	-1	
4865515337	SMP	1	0.00	0.00	0.00	0.00	-1	
4865523566	SMP	1	0.00	0.00	0.00	0.00	-1	
4865531959	SMP	1	0.00	0.00	0.00	0.00	-1	
4865540332	SMP	1	0.00	0.00	0.00	0.00	-1	
4865548708	SMP	1	0.00	0.00	0.00	0.00	-1	
4865556962	SMP	1	0.00	0.00	0.00	0.00	-1	
4865565333	SMP	1	0.00	0.00	0.00	0.00	-1	
4865573715	SMP	1	0.00	0.00	0.00	0.00	-1	
4865582058	SMP	1	0.00	0.00	0.00	0.00	-1	
4865590342	SMP	1	0.00	0.00	0.00	0.00	-1	
4865598675	SMP	1	0.00	0.00	0.00	0.00	-1	
4865607041	SMP	1	0.00	0.00	0.00	0.00	-1	
4865615279	SMP	1	0.00	0.00	0.00	0.00	-1	
4865623671	SMP	1	0.00	0.00	0.00	0.00	-1	
4865632045	SMP	1	0.00	0.00	0.00	0.00	-1	
4865640439	SMP	1	0.00	0.00	0.00	0.00	-1	
4865648673	SMP	1	0.00	0.00	0.00	0.00	-1	
4865657094	SMP	1	0.00	0.00	0.00	0.00	-1	
4865665419	SMP	1	0.00	0.00	0.00	0.00	-1	
4865673800	SMP	1	0.00	0.00	0.00	0.00	-1	
4865682039	SMP	1	0.00	0.00	0.00	0.00	-1	
4865690423	SMP	1	0.00	0.00	0.00	0.00	-1	
4865698793	SMP	1	0.00	0.00	0.00	0.00	-1	
4865707165	SMP	1	0.00	0.00	0.00	0.00	-1	
4865715411	SMP	1	0.00	0.00	0.00	0.00	-1	
4865723796	SMP	1	0.00	0.00	0.00	0.00	-1	
4865732167	SMP	1	0.00	0.00	0.00	0.00	-1	
4865740540	SMP	1	0.00	0.00	0.00	0.00	-1	
4865748787	SMP	1	0.00	0.00	0.00	0.00	-1	
4865765535	SMP	1	0.00	0.00	0.00	0.00	-1	
4865773785	SMP	1	0.00	0.00	0.00	0.00	-1	
4865782158	SMP	1	0.00	0.00	0.00	0.00	-1	
4865790630	SMP	1	0.00	0.00	0.00	0.00	-1	
4865799056	SMP	1	0.00	0.00	0.00	0.00	-1	
4865807207	SMP	1	0.00	0.00	0.00	0.00	-1	
4865815610	SMP	1	0.00	0.00	0.00	0.00	-1	
4865824004	SMP	1	0.00	0.00	0.00	0.00	-1	
4865832331	SMP	1	0.00	0.00	0.00	0.00	-1	
4865840623	SMP	1	0.00	0.00	0.00	0.00	-1	
4865848978	SMP	1	0.00	0.00	0.00	0.00	-1	
4865857361	SMP	1	0.00	0.00	0.00	0.00	-1	
4865865712	SMP	1	0.00	0.00	0.00	0.00	-1	
4865873958	SMP	1	0.00	0.00	0.00	0.00	-1	
4865882343	SMP	1	0.00	0.00	0.00	0.00	-1	
4865890716	SMP	1	0.00	0.00	0.00	0.00	-1	
4865898962	SMP	1	0.00	0.00	0.00	0.00	-1	
4865907324	SMP	1	0.00	0.00	0.00	0.00	-1	
4865915706	SMP	1	0.00	0.00	0.00	0.00	-1	
4865924082	SMP	1	0.00	0.00	0.00	0.00	-1	
4865932342	SMP	1	0.00	0.00	0.00	0.00	-1	
4865940711	SMP	1	0.00	0.00	0.00	0.00	-1	
4865949071	SMP	1	0.00	0.00	0.00	0.00	-1	
4865957455	SMP	1	0.00	0.00	0.00	0.00	-1	
4865965705	SMP	1	0.00	0.00	0.00	0.00	-1	
4865974076	SMP	1	0.00	0.00	0.00	0.00	-1	
4865982456	SMP	1	0.00	0.00	0.00	0.00	-1	
4865990825	SMP	1	0.00	0.00	0.00	0.00	-1	
4865999084	SMP	1	0.00	0.00	0.00	0.00	-1	
4866024084	SMP	1	0.00	0.00	0.00	0.00	-1	
4866032452	SMP	1	0.00	0.00	0.00	0.00	-1	
4866040827	SMP	1	0.00	0.00	0.00	0.00	-1	
4866049160	SMP	1	0.00	0.00	0.00	0.00	-1	
4866057456	SMP	1	0.00	0.00	0.00	0.00	-1	
4866065830	SMP	1	0.00	0.00	0.00	0.00	-1	
4866074204	SMP	1	0.00	0.00	0.00	0.00	-1	
4866082582	SMP	1	0.00	0.00	0.00	0.00	-1	
4866090826	SMP	1	0.00	0.00	0.00	0.00	-1	
4866099203	SMP	1	0.00	0.00	0.00	0.00	-1	
4866107545	SMP	1	0.00	0.00	0.00	0.00	-1	
4866115954	SMP	1	0.00	0.00	0.00	0.00	-1	
4866124157	SMP	1	0.00	0.00	0.00	0.00	-1	
4866132583	SMP	1	0.00	0.00	0.00	0.00	-1	
4866140952	SMP	1	0.00	0.00	0.00	0.00	-1	
4866149165	SMP	1	0.00	0.00	0.00	0.00	-1	
4866157601	SMP	1	0.00	0.00	0.00	0.00	-1	
4866166001	SMP	1	0.00	0.00	0.00	0.00	-1	
4866174348	SMP	1	0.00	0.00	0.00	0.00	-1	
4866182618	SMP	1	0.00	0.00	0.00	0.00	-1	
4866190974	SMP	1	0.00	0.00	0.00	0.00	-1	
4866199362	SMP	1	0.00	0.00	0.00	0.00	-1	
4866207721	SMP	1	0.00	0.00	0.00	0.00	-1	
4866216008	SMP	1	0.00	0.00	0.00	0.00	-1	
4866224412	SMP	1	0.00	0.00	0.00	0.00	-1	
4866232753	SMP	1	0.00	0.00	0.00	0.00	-1	
4866241101	SMP	1	0.00	0.00	0.00	0.00	-1	
4866249330	SMP	1	0.00	0.00	0.00	0.00	-1	
4866257709	SMP	1	0.00	0.00	0.00	0.00	-1	
4866266082	SMP	1	0.00	0.00	0.00	0.00	-1	
4866274454	SMP	1	0.00	0.00	0.00	0.00	-1	
4866282712	SMP	1	0.00	0.00	0.00	0.00	-1	
4866291079	SMP	1	0.00	0.00	0.00	0.00	-1	
4866299454	SMP	1	0.00	0.00	0.00	0.00	-1	
4866307707	SMP	1	0.00	0.00	0.00	0.00	-1	
4866316079	SMP	1	0.00	0.00	0.00	0.00	-1	
4866324462	SMP	1	0.00	0.00	0.00	0.00	-1	
4866332843	SMP	1	0.00	0.00	0.00	0.00	-1	
4866341071	SMP	1	0.00	0.00	0.00	0.00	-1	
4866349461	SMP	1	0.00	0.00	0.00	0.00	-1	
4866357851	SMP	1	0.00	0.00	0.00	0.00	-1	
4866366238	SMP	1	0.00	0.00	0.00	0.00	-1	
4866786593	MSG	1	# Message: elmo_duck1.avi
4866791631	SMP	1	0.00	0.00	0.00	0.00	-1	
4866799973	SMP	1	0.00	0.00	0.00	0.00	-1	
4866808330	SMP	1	0.00	0.00	0.00	0.00	-1	
4866816674	SMP	1	0.00	0.00	0.00	0.00	-1	
4866824959	SMP	1	0.00	0.00	0.00	0.00	-1	
4866833381	SMP	1	0.00	0.00	0.00	0.00	-1	
4866841616	SMP	1	0.00	0.00	0.00	0.00	-1	
4866849990	SMP	1	0.00	0.00	0.00	0.00	-1	
4866858347	SMP	1	0.00	0.00	0.00	0.00	-1	
4866866730	SMP	1	0.00	0.00	0.00	0.00	-1	
4866874973	SMP	1	0.00	0.00	0.00	0.00	-1	
4866883405	SMP	1	0.00	0.00	0.00	0.00	-1	
4866891718	SMP	1	0.00	0.00	0.00	0.00	-1	
4866900083	SMP	1	0.00	0.00	0.00	0.00	-1	
4866908323	SMP	1	0.00	0.00	0.00	0.00	-1	
4866916736	SMP	1	0.00	0.00	0.00	0.00	-1	
4866925130	SMP	1	0.00	0.00	0.00	0.00	-1	
4866933497	SMP	1	0.00	0.00	0.00	0.00	-1	
4866941741	SMP	1	0.00	0.00	0.00	0.00	-1	
4866950115	SMP	1	0.00	0.00	0.00	0.00	-1	
4866958509	SMP	1	0.00	0.00	0.00	0.00	-1	
4866966698	SMP	1	0.00	0.00	0.00	0.00	-1	
4866975106	SMP	1	0.00	0.00	0.00	0.00	-1	
4866983496	SMP	1	0.00	0.00	0.00	0.00	-1	
4866991859	SMP	1	0.00	0.00	0.00	0.00	-1	
4867000104	SMP	1	0.00	0.00	0.00	0.00	-1	
4867008415	SMP	1	0.00	0.00	0.00	0.00	-1	
4867016858	SMP	1	0.00	0.00	0.00	0.00	-1	
4867025269	SMP	1	0.00	0.00	0.00	0.00	-1	
4867033561	SMP	1	0.00	0.00	0.00	0.00	-1	
4867041828	SMP	1	0.00	0.00	0.00	0.00	-1	
4867050176	SMP	1	0.00	0.00	0.00	0.00	-1	
4867058626	SMP	1	0.00	0.00	0.00	0.00	-1	
4867066831	SMP	1	0.00	0.00	0.00	0.00	-1	
4867075227	SMP	1	0.00	0.00	0.00	0.00	-1	
4867083589	SMP	1	0.00	0.00	0.00	0.00	-1	
4867091987	SMP	1	0.00	0.00	0.00	0.00	-1	
4867100220	SMP	1	0.00	0.00	0.00	0.00	-1	
4867108603	SMP	1	0.00	0.00	0.00	0.00	-1	
4867116952	SMP	1	0.00	0.00	0.00	0.00	-1	
4867125214	SMP	1	0.00	0.00	0.00	0.00	-1	
4867133568	SMP	1	0.00	0.00	0.00	0.00	-1	
4867142059	SMP	1	0.00	0.00	0.00	0.00	-1	
4867150347	SMP	1	0.00	0.00	0.00	0.00	-1	
4867158593	SMP	1	0.00	0.00	0.00	0.00	-1	
4867166944	SMP	1	0.00	0.00	0.00	0.00	-1	
4867175347	SMP	1	0.00	0.00	0.00	0.00	-1	
4867183719	SMP	1	0.00	0.00	0.00	0.00	-1	
4867191983	SMP	1	0.00	0.00	0.00	0.00	-1	
4867200318	SMP	1	0.00	0.00	0.00	0.00	-1	
4867208740	SMP	1	0.00	0.00	0.00	0.00	-1	
4867217086	SMP	1	0.00	0.00	0.00	0.00	-1	
4867225371	SMP	1	0.00	0.00	0.00	0.00	-1	
4867233727	SMP	1	0.00	0.00	0.00	0.00	-1	
4867242110	SMP	1	0.00	0.00	0.00	0.00	-1	
4867250302	SMP	1	0.00	0.00	0.00	0.00	-1	
4867258746	SMP	1	0.00	0.00	0.00	0.00	-1	
4867267131	SMP	1	0.00	0.00	0.00	0.00	-1	
4867275521	SMP	1	0.00	0.00	0.00	0.00	-1	
4867283694	SMP	1	0.00	0.00	0.00	0.00	-1	
4867292133	SMP	1	0.00	0.00	0.00	0.00	-1	
4867300487	SMP	1	0.00	0.00	0.00	0.00	-1	
4867308811	SMP	1	0.00	0.00	0.00	0.00	-1	
4867317140	SMP	1	0.00	0.00	0.00	0.00	-1	
4867325468	SMP	1	0.00	0.00	0.00	0.00	-1	
4867333867	SMP	1	0.00	0.00	0.00	0.00	-1	
4867342196	SMP	1	0.00	0.00	0.00	0.00	-1	
4867350497	SMP	1	0.00	0.00	0.00	0.00	-1	
4867358818	SMP	1	0.00	0.00	0.00	0.00	-1	
4867367200	SMP	1	0.00	0.00	0.00	0.00	-1	
4867375432	SMP	1	0.00	0.00	0.00	0.00	-1	
4867383820	SMP	1	0.00	0.00	0.00	0.00	-1	
4867392607	SMP	1	0.00	0.00	0.00	0.00	-1	
4867400599	SMP	1	0.00	0.00	0.00	0.00	-1	
4867408836	SMP	1	0.00	0.00	0.00	0.00	-1	
4867417184	SMP	1	0.00	0.00	0.00	0.00	-1	
4867425565	SMP	1	0.00	0.00	0.00	0.00	-1	
4867433978	SMP	1	0.00	0.00	0.00	0.00	-1	
4867442210	SMP	1	0.00	0.00	0.00	0.00	-1	
4867450554	SMP	1	0.00	0.00	0.00	0.00	-1	
4867458977	SMP	1	0.00	0.00	0.00	0.00	-1	
4867467356	SMP	1	0.00	0.00	0.00	0.00	-1	
4867475616	SMP	1	0.00	0.00	0.00	0.00	-1	
4867483986	SMP	1	0.00	0.00	0.00	0.00	-1	
4867492443	SMP	1	0.00	0.00	0.00	0.00	-1	
4867500727	SMP	1	0.00	0.00	0.00	0.00	-1	
4867508953	SMP	1	0.00	0.00	0.00	0.00	-1	
4867517383	SMP	1	0.00	0.00	0.00	0.00	-1	
4867525704	SMP	1	0.00	0.00	0.00	0.00	-1	
4867533947	SMP	1	0.00	0.00	0.00	0.00	-1	
4867542311	SMP	1	0.00	0.00	0.00	0.00	-1	
4867550733	SMP	1	0.00	0.00	0.00	0.00	-1	
4867559108	SMP	1	0.00	0.00	0.00	0.00	-1	
4867567449	SMP	1	0.00	0.00	0.00	0.00	-1	
