## [iView]
## Converted from:	F:\transfer\to convert\negtracker5_1\050213_01-eye_data.idf
## Date:	02.05.2013 18:40:22
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	1180                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	050213_01                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	5-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(840;525)
## Calibration Point 1:	Position(420;105)
## Calibration Point 2:	Position(1512;262)
## Calibration Point 3:	Position(1260;945)
## Calibration Point 4:	Position(167;787)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
750170196	SMP	1	0.00	0.00	0.00	0.00		
750220194	SMP	1	0.00	0.00	0.00	0.00	-1	
750270261	SMP	1	0.00	0.00	0.00	0.00	-1	
750320405	SMP	1	0.00	0.00	0.00	0.00	-1	
750370338	SMP	1	0.00	0.00	0.00	0.00	-1	
750420390	SMP	1	0.00	0.00	0.00	0.00	-1	
750470340	SMP	1	0.00	0.00	0.00	0.00	-1	
750520342	SMP	1	0.00	0.00	0.00	0.00	-1	
750570366	SMP	1	0.00	0.00	0.00	0.00	-1	
750620494	SMP	1	0.00	0.00	0.00	0.00	-1	
750670468	SMP	1	0.00	0.00	0.00	0.00	-1	
750720457	SMP	1	0.00	0.00	0.00	0.00	-1	
750770502	SMP	1	0.00	0.00	0.00	0.00	-1	
750820620	SMP	1	0.00	0.00	0.00	0.00	-1	
750870550	SMP	1	0.00	0.00	0.00	0.00	-1	
750920656	SMP	1	0.00	0.00	0.00	0.00	-1	
750970583	SMP	1	0.00	0.00	0.00	0.00	-1	
751020574	SMP	1	0.00	0.00	0.00	0.00	-1	
751070603	SMP	1	0.00	0.00	0.00	0.00	-1	
751120774	SMP	1	0.00	0.00	0.00	0.00	-1	
751170765	SMP	1	0.00	0.00	0.00	0.00	-1	
751220753	SMP	1	0.00	0.00	0.00	0.00	-1	
751270749	SMP	1	0.00	0.00	0.00	0.00	-1	
751320807	SMP	1	0.00	0.00	0.00	0.00	-1	
751370893	SMP	1	0.00	0.00	0.00	0.00	-1	
751420882	SMP	1	0.00	0.00	0.00	0.00	-1	
751470878	SMP	1	0.00	0.00	0.00	0.00	-1	
751520901	SMP	1	0.00	0.00	0.00	0.00	-1	
751570908	SMP	1	0.00	0.00	0.00	0.00	-1	
751621000	SMP	1	0.00	0.00	0.00	0.00	-1	
751670992	SMP	1	0.00	0.00	0.00	0.00	-1	
751720931	SMP	1	0.00	0.00	0.00	0.00	-1	
751770991	SMP	1	0.00	0.00	0.00	0.00	-1	
751821124	SMP	1	0.00	0.00	0.00	0.00	-1	
751871153	SMP	1	0.00	0.00	0.00	0.00	-1	
751921168	SMP	1	0.00	0.00	0.00	0.00	-1	
751971084	SMP	1	0.00	0.00	0.00	0.00	-1	
752021140	SMP	1	0.00	0.00	0.00	0.00	-1	
752071179	SMP	1	0.00	0.00	0.00	0.00	-1	
752121236	SMP	1	0.00	0.00	0.00	0.00	-1	
752691838	MSG	1	# Message: elmo_duck.avi
752721457	SMP	1	0.00	0.00	0.00	0.00	-1	
752771493	SMP	1	0.00	0.00	0.00	0.00	-1	
752821523	SMP	1	0.00	0.00	0.00	0.00	-1	
752871627	SMP	1	0.00	0.00	0.00	0.00	-1	
752921602	SMP	1	0.00	0.00	0.00	0.00	-1	
752971738	SMP	1	0.00	0.00	0.00	0.00	-1	
753022005	SMP	1	0.00	0.00	0.00	0.00	-1	
753071710	SMP	1	0.00	0.00	0.00	0.00	-1	
753121980	SMP	1	0.00	0.00	0.00	0.00	-1	
753171750	SMP	1	0.00	0.00	0.00	0.00	-1	
753221694	SMP	1	0.00	0.00	0.00	0.00	-1	
753271812	SMP	1	0.00	0.00	0.00	0.00	-1	
753322134	SMP	1	0.00	0.00	0.00	0.00	-1	
753371855	SMP	1	0.00	0.00	0.00	0.00	-1	
753421928	SMP	1	0.00	0.00	0.00	0.00	-1	
753471877	SMP	1	0.00	0.00	0.00	0.00	-1	
753522139	SMP	1	0.00	0.00	0.00	0.00	-1	
753571966	SMP	1	0.00	0.00	0.00	0.00	-1	
753622547	SMP	1	0.00	0.00	0.00	0.00	-1	
753672055	SMP	1	0.00	0.00	0.00	0.00	-1	
753722018	SMP	1	0.00	0.00	0.00	0.00	-1	
753772148	SMP	1	0.00	0.00	0.00	0.00	-1	
753822185	SMP	1	0.00	0.00	0.00	0.00	-1	
753872161	SMP	1	0.00	0.00	0.00	0.00	-1	
753922283	SMP	1	0.00	0.00	0.00	0.00	-1	
753972297	SMP	1	0.00	0.00	0.00	0.00	-1	
754022071	SMP	1	0.00	0.00	0.00	0.00	-1	
754072203	SMP	1	0.00	0.00	0.00	0.00	-1	
754122372	SMP	1	0.00	0.00	0.00	0.00	-1	
754172246	SMP	1	0.00	0.00	0.00	0.00	-1	
754222228	SMP	1	0.00	0.00	0.00	0.00	-1	
754272177	SMP	1	0.00	0.00	0.00	0.00	-1	
754322348	SMP	1	0.00	0.00	0.00	0.00	-1	
754372346	SMP	1	0.00	0.00	0.00	0.00	-1	
754422380	SMP	1	0.00	0.00	0.00	0.00	-1	
754472364	SMP	1	0.00	0.00	0.00	0.00	-1	
754522453	SMP	1	0.00	0.00	0.00	0.00	-1	
754572460	SMP	1	0.00	0.00	0.00	0.00	-1	
754622493	SMP	1	0.00	0.00	0.00	0.00	-1	
754672461	SMP	1	0.00	0.00	0.00	0.00	-1	
754722796	SMP	1	0.00	0.00	0.00	0.00	-1	
754772485	SMP	1	0.00	0.00	0.00	0.00	-1	
754823033	SMP	1	0.00	0.00	0.00	0.00	-1	
754872577	SMP	1	0.00	0.00	0.00	0.00	-1	
754922567	SMP	1	0.00	0.00	0.00	0.00	-1	
754972631	SMP	1	0.00	0.00	0.00	0.00	-1	
755022804	SMP	1	0.00	0.00	0.00	0.00	-1	
755072693	SMP	1	0.00	0.00	0.00	0.00	-1	
755123307	SMP	1	0.00	0.00	0.00	0.00	-1	
755172698	SMP	1	0.00	0.00	0.00	0.00	-1	
755222696	SMP	1	0.00	0.00	0.00	0.00	-1	
755272699	SMP	1	0.00	0.00	0.00	0.00	-1	
755323009	SMP	1	0.00	0.00	0.00	0.00	-1	
755372973	SMP	1	0.00	0.00	0.00	0.00	-1	
755423314	SMP	1	0.00	0.00	0.00	0.00	-1	
755472812	SMP	1	0.00	0.00	0.00	0.00	-1	
755523269	SMP	1	0.00	0.00	0.00	0.00	-1	
755572950	SMP	1	0.00	0.00	0.00	0.00	-1	
755623548	SMP	1	0.00	0.00	0.00	0.00	-1	
755672977	SMP	1	0.00	0.00	0.00	0.00	-1	
755722906	SMP	1	0.00	0.00	0.00	0.00	-1	
755773015	SMP	1	0.00	0.00	0.00	0.00	-1	
755823623	SMP	1	0.00	0.00	0.00	0.00	-1	
755873086	SMP	1	0.00	0.00	0.00	0.00	-1	
755923037	SMP	1	0.00	0.00	0.00	0.00	-1	
755973086	SMP	1	0.00	0.00	0.00	0.00	-1	
756023216	SMP	1	0.00	0.00	0.00	0.00	-1	
756073191	SMP	1	0.00	0.00	0.00	0.00	-1	
