## [iView]
## Converted from:	F:\transfer\MAY23 ADULT RAW DATA\5_2\052313_06-eye_data.idf
## Date:	23.05.2013 19:12:48
## Version:	IDF Converter 3.0.14
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	61276                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	052313_06                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## iView X Version:	2.8.26
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, QUALITY, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency	L Validity	R Validity	Pupil Confidence	Aux1
93797668945	SMP	1	823.41	406.15	823.41	406.15	0	1650	0	0	1	
93798114834	MSG	1	# Message: elmo_duck1.avi
93798119336	SMP	1	777.48	420.11	777.48	420.11	0	2443	0	0	1	
93798127662	SMP	1	782.40	415.35	782.40	415.35	0	1735	0	0	1	
93798136039	SMP	1	782.75	412.68	782.75	412.68	0	1892	0	0	1	
93798144289	SMP	1	783.98	415.71	783.98	415.71	0	1858	0	0	1	
93798152700	SMP	1	786.93	409.86	786.93	409.86	0	1620	0	0	1	
93798161044	SMP	1	788.72	406.88	788.72	406.88	0	1366	0	0	1	
93798169421	SMP	1	787.79	402.16	787.79	402.16	0	1525	0	0	1	
93798177662	SMP	1	788.51	404.93	788.51	404.93	0	1782	0	0	1	
93798186096	SMP	1	788.20	402.28	788.20	402.28	0	1497	0	0	1	
93798194429	SMP	1	785.69	404.22	785.69	404.22	0	1474	0	0	1	
93798202788	SMP	1	784.80	404.45	784.80	404.45	0	1429	0	0	1	
93798211015	SMP	1	783.90	401.86	783.90	401.86	0	1818	0	0	1	
93798219449	SMP	1	780.55	399.25	780.55	399.25	0	1664	0	0	1	
93798227805	SMP	1	779.22	399.35	779.22	399.35	0	1414	0	0	1	
93798236154	SMP	1	778.97	396.26	778.97	396.26	0	1327	0	0	1	
93798244506	SMP	1	777.79	397.09	777.79	397.09	0	2818	0	0	1	
93798252811	SMP	1	777.46	397.51	777.46	397.51	0	1821	0	0	1	
93798261167	SMP	1	775.42	396.81	775.42	396.81	0	1309	0	0	1	
93798269376	SMP	1	774.74	396.83	774.74	396.83	0	1917	0	0	1	
93798277787	SMP	1	776.24	400.89	776.24	400.89	0	2411	0	0	1	
93798286183	SMP	1	777.99	407.92	777.99	407.92	0	1516	0	0	1	
93798294535	SMP	1	779.82	403.33	779.82	403.33	0	1497	0	0	1	
93798302782	SMP	1	778.86	403.64	778.86	403.64	0	1518	0	0	1	
93798311512	SMP	1	778.34	413.30	778.34	413.30	0	2782	0	0	1	
93798319583	SMP	1	778.04	416.93	778.04	416.93	0	1675	0	0	1	
93798327926	SMP	1	776.42	416.49	776.42	416.49	0	1445	0	0	1	
93798336169	SMP	1	777.95	417.52	777.95	417.52	0	1375	0	0	1	
93798344506	SMP	1	779.59	418.95	779.59	418.95	0	3516	0	0	1	
93798352966	SMP	1	771.41	438.17	771.41	438.17	0	2730	0	0	1	
93798369574	SMP	1	424.12	753.60	424.12	753.60	0	1815	0	0	1	
93798377943	SMP	1	306.97	848.95	306.97	848.95	0	3312	0	0	1	
93798386297	SMP	1	172.38	925.74	172.38	925.74	0	2374	0	0	1	
93798402931	SMP	1	189.15	946.31	189.15	946.31	0	1613	0	0	1	
93798411261	SMP	1	168.42	959.48	168.42	959.48	0	3115	0	0	1	
93798419698	SMP	1	144.02	969.17	144.02	969.17	0	1596	0	0	1	
93798427873	SMP	1	145.47	963.24	145.47	963.24	0	2181	0	0	1	
93798436328	SMP	1	141.11	965.96	141.11	965.96	0	1528	0	0	1	
93798445172	SMP	1	138.95	964.72	138.95	964.72	0	2622	0	0	1	
93798453078	SMP	1	140.97	964.36	140.97	964.36	0	1825	0	0	1	
93798461314	SMP	1	143.65	966.23	143.65	966.23	0	1597	0	0	1	
93798469664	SMP	1	137.25	966.42	137.25	966.42	0	1490	0	0	1	
93798478038	SMP	1	150.56	971.79	150.56	971.79	0	3420	0	0	1	
93798486455	SMP	1	142.92	970.16	142.92	970.16	0	1580	0	0	1	
93798494704	SMP	1	144.64	972.48	144.64	972.48	0	1614	0	0	1	
93798503043	SMP	1	143.55	971.38	143.55	971.38	0	1608	0	0	1	
93798511383	SMP	1	151.17	963.09	151.17	963.09	0	2469	0	0	1	
93798519800	SMP	1	159.37	961.41	159.37	961.41	0	1722	0	0	1	
93798527985	SMP	1	157.98	968.70	157.98	968.70	0	1560	0	0	1	
93798536408	SMP	1	152.45	972.67	152.45	972.67	0	1449	0	0	1	
93798544755	SMP	1	149.89	973.52	149.89	973.52	0	2468	0	0	1	
93798553116	SMP	1	154.10	970.50	154.10	970.50	0	2206	0	0	1	
93798561461	SMP	1	156.92	969.31	156.92	969.31	0	1936	0	0	1	
93798569802	SMP	1	154.26	970.98	154.26	970.98	0	1733	0	0	1	
93798578139	SMP	1	159.48	972.51	159.48	972.51	0	3554	0	0	1	
93798586430	SMP	1	160.65	965.87	160.65	965.87	0	1719	0	0	1	
93798594779	SMP	1	163.30	976.92	163.30	976.92	0	1443	0	0	1	
93798603138	SMP	1	336.59	867.18	336.59	867.18	0	1666	0	0	1	
93798611521	SMP	1	498.04	720.12	498.04	720.12	0	2125	0	0	1	
93798619941	SMP	1	633.51	672.29	633.51	672.29	0	1941	0	0	1	
93798628177	SMP	1	679.50	426.27	679.50	426.27	0	1585	0	0	1	
93798636560	SMP	1	686.43	504.14	686.43	504.14	0	1564	0	0	1	
93798644885	SMP	1	684.55	517.02	684.55	517.02	0	1959	0	0	1	
93798653205	SMP	1	688.72	425.92	688.72	425.92	0	1782	0	0	1	
93798661559	SMP	1	682.92	434.11	682.92	434.11	0	1515	0	0	1	
93798669870	SMP	1	689.66	437.01	689.66	437.01	0	1454	0	0	1	
93798678247	SMP	1	746.68	438.79	746.68	438.79	0	2791	0	0	1	
93798686582	SMP	1	755.23	454.60	755.23	454.60	0	1954	0	0	1	
93798694926	SMP	1	752.71	456.65	752.71	456.65	0	1503	0	0	1	
93798703277	SMP	1	755.76	451.45	755.76	451.45	0	1585	0	0	1	
93798711548	SMP	1	755.08	451.61	755.08	451.61	0	2684	0	0	1	
