## [iView]
## Converted from:	F:\transfer\MAY30 ADULT RAW DATA\5_3\053013_05-eye_data.idf
## Date:	30.05.2013 19:19:34
## Version:	IDF Converter 3.0.14
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	64593                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	053013_05                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## iView X Version:	2.8.26
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, QUALITY, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency	L Validity	R Validity	Pupil Confidence	Aux1
5952450956	SMP	1	819.73	472.12	819.73	472.12	0	1567	0	0	1	
5952924125	MSG	1	# Message: elmo_duck.avi
5952926490	SMP	1	942.34	466.38	942.34	466.38	0	1650	0	0	1	
5952934846	SMP	1	943.47	471.55	943.47	471.55	0	1675	0	0	1	
5952943099	SMP	1	939.73	474.21	939.73	474.21	0	1832	0	0	1	
5952951510	SMP	1	940.89	478.85	940.89	478.85	0	2177	0	0	1	
5952959969	SMP	1	937.52	481.43	937.52	481.43	0	2017	0	0	1	
5952968242	SMP	1	938.93	483.88	938.93	483.88	0	1594	0	0	1	
5952976458	SMP	1	935.91	483.65	935.91	483.65	0	1463	0	0	1	
5952984884	SMP	1	936.66	487.39	936.66	487.39	0	2835	0	0	1	
5952993316	SMP	1	937.93	486.24	937.93	486.24	0	2063	0	0	1	
5953001628	SMP	1	935.38	489.55	935.38	489.55	0	1575	0	0	1	
5953009846	SMP	1	934.73	489.92	934.73	489.92	0	1381	0	0	1	
5953018206	SMP	1	932.78	491.60	932.78	491.60	0	2323	0	0	1	
5953026591	SMP	1	931.07	494.90	931.07	494.90	0	1808	0	0	1	
5953034997	SMP	1	931.92	493.13	931.92	493.13	0	1411	0	0	1	
5953043195	SMP	1	931.94	493.79	931.94	493.79	0	1296	0	0	1	
5953051553	SMP	1	933.23	493.71	933.23	493.71	0	3030	0	0	1	
5953060047	SMP	1	925.53	496.85	925.53	496.85	0	1759	0	0	1	
5953068361	SMP	1	809.34	544.87	809.34	544.87	0	2105	0	0	1	
5953084935	SMP	1	630.67	681.65	630.67	681.65	0	2662	0	0	1	
5953093382	SMP	1	593.69	731.39	593.69	731.39	0	1535	0	0	1	
5953101613	SMP	1	509.88	754.13	509.88	754.13	0	1393	0	0	1	
5953109952	SMP	1	524.87	761.41	524.87	761.41	0	6571	0	0	1	
5953135003	SMP	1	515.84	759.39	515.84	759.39	0	1715	0	0	1	
5953143339	SMP	1	517.10	759.91	517.10	759.91	0	1369	0	0	1	
5953151694	SMP	1	517.76	760.60	517.76	760.60	0	1785	0	0	1	
5953160131	SMP	1	518.89	759.88	518.89	759.88	0	1718	0	0	1	
5953168348	SMP	1	518.53	760.06	518.53	760.06	0	1446	0	0	1	
5953176702	SMP	1	523.67	760.23	523.67	760.23	0	2054	0	0	1	
5953185110	SMP	1	524.49	759.44	524.49	759.44	0	2725	0	0	1	
5953193530	SMP	1	529.77	759.55	529.77	759.55	0	1591	0	0	1	
5953201748	SMP	1	529.49	760.65	529.49	760.65	0	1360	0	0	1	
5953210089	SMP	1	533.37	759.71	533.37	759.71	0	1572	0	0	1	
5953218451	SMP	1	534.50	758.62	534.50	758.62	0	2186	0	0	1	
5953226756	SMP	1	535.85	757.70	535.85	757.70	0	1532	0	0	1	
5953235056	SMP	1	540.60	757.56	540.60	757.56	0	1608	0	0	1	
5953243477	SMP	1	541.39	756.44	541.39	756.44	0	1452	0	0	1	
5953251804	SMP	1	542.48	755.42	542.48	755.42	0	3208	0	0	1	
5953260110	SMP	1	544.77	754.93	544.77	754.93	0	1731	0	0	1	
5953268442	SMP	1	547.15	754.37	547.15	754.37	0	1473	0	0	1	
5953276822	SMP	1	548.00	754.32	548.00	754.32	0	1378	0	0	1	
5953285161	SMP	1	542.27	754.52	542.27	754.52	0	2626	0	0	1	
5953293511	SMP	1	542.59	754.33	542.59	754.33	0	1549	0	0	1	
5953301829	SMP	1	541.89	752.81	541.89	752.81	0	1837	0	0	1	
5953310169	SMP	1	541.07	751.92	541.07	751.92	0	1617	0	0	1	
5953318577	SMP	1	541.34	751.43	541.34	751.43	0	2441	0	0	1	
5953326869	SMP	1	541.53	751.47	541.53	751.47	0	1730	0	0	1	
5953335252	SMP	1	540.88	751.25	540.88	751.25	0	1699	0	0	1	
5953343585	SMP	1	543.06	751.68	543.06	751.68	0	1422	0	0	1	
5953351803	SMP	1	544.48	749.89	544.48	749.89	0	2787	0	0	1	
5953360253	SMP	1	624.51	727.44	624.51	727.44	0	6626	0	0	1	
5953385732	SMP	1	751.86	596.44	751.86	596.44	0	3136	0	0	1	
5953393630	SMP	1	750.30	594.13	750.30	594.13	0	1497	0	0	1	
5953402001	SMP	1	751.40	583.39	751.40	583.39	0	1329	0	0	1	
5953410354	SMP	1	753.97	577.47	753.97	577.47	0	1441	0	0	1	
5953418597	SMP	1	752.41	572.72	752.41	572.72	0	2183	0	0	1	
5953427004	SMP	1	752.28	569.32	752.28	569.32	0	1490	0	0	1	
5953435341	SMP	1	750.58	571.11	750.58	571.11	0	1559	0	0	1	
5953443729	SMP	1	749.39	574.58	749.39	574.58	0	1426	0	0	1	
5953451928	SMP	1	748.70	578.24	748.70	578.24	0	4091	0	0	1	
5953460375	SMP	1	743.54	577.49	743.54	577.49	0	1612	0	0	1	
5953468675	SMP	1	741.62	575.35	741.62	575.35	0	1755	0	0	1	
5953477128	SMP	1	739.92	575.94	739.92	575.94	0	1495	0	0	1	
5953485325	SMP	1	739.02	573.84	739.02	573.84	0	3020	0	0	1	
5953493761	SMP	1	738.49	572.54	738.49	572.54	0	1527	0	0	1	
5953502077	SMP	1	736.21	573.95	736.21	573.95	0	1421	0	0	1	
5953510357	SMP	1	737.13	574.41	737.13	574.41	0	1506	0	0	1	
5953518670	SMP	1	735.67	575.21	735.67	575.21	0	2033	0	0	1	
5953527092	SMP	1	734.78	574.26	734.78	574.26	0	1498	0	0	1	
5953535475	SMP	1	734.79	573.41	734.79	573.41	0	1595	0	0	1	
5953543721	SMP	1	733.94	573.92	733.94	573.92	0	1524	0	0	1	
5953552656	SMP	1	735.66	572.43	735.66	572.43	0	2379	0	0	1	
5953560491	SMP	1	736.35	572.58	736.35	572.58	0	1840	0	0	1	
5953568852	SMP	1	738.20	573.61	738.20	573.61	0	1451	0	0	1	
5953577070	SMP	1	738.94	578.66	738.94	578.66	0	1671	0	0	1	
5953585464	SMP	1	740.02	577.22	740.02	577.22	0	1981	0	0	1	
5953593875	SMP	1	742.01	578.91	742.01	578.91	0	1598	0	0	1	
5953602197	SMP	1	742.10	580.16	742.10	580.16	0	1391	0	0	1	
5953610445	SMP	1	745.47	580.66	745.47	580.66	0	1497	0	0	1	
5953618817	SMP	1	746.99	578.65	746.99	578.65	0	3121	0	0	1	
5953627314	SMP	1	747.57	579.24	747.57	579.24	0	1918	0	0	1	
5953635453	SMP	1	751.80	576.31	751.80	576.31	0	1769	0	0	1	
5953643848	SMP	1	752.55	572.98	752.55	572.98	0	1381	0	0	1	
5953652180	SMP	1	754.27	570.07	754.27	570.07	0	2850	0	0	1	
5953660632	SMP	1	757.44	563.39	757.44	563.39	0	1755	0	0	1	
5953668838	SMP	1	756.50	560.66	756.50	560.66	0	1427	0	0	1	
5953677209	SMP	1	756.58	557.08	756.58	557.08	0	1372	0	0	1	
5953685545	SMP	1	758.09	571.06	758.09	571.06	0	3420	0	0	1	
5953694015	SMP	1	760.73	561.24	760.73	561.24	0	1595	0	0	1	
5953702197	SMP	1	759.54	555.63	759.54	555.63	0	1343	0	0	1	
5953710543	SMP	1	761.02	552.74	761.02	552.74	0	1538	0	0	1	
5953718907	SMP	1	760.86	553.71	760.86	553.71	0	2146	0	0	1	
5953727371	SMP	1	760.56	551.84	760.56	551.84	0	1485	0	0	1	
5953735568	SMP	1	761.15	550.42	761.15	550.42	0	1509	0	0	1	
