## [iView]
## Converted from:	F:\transfer\JUNE ADULT RAW DATA\5_4\061813_02-eye_data.idf
## Date:	18.06.2013 22:41:12
## Version:	IDF Converter 3.0.14
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	60459                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	061813_02                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## iView X Version:	2.8.26
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
82659578004	SMP	1	656.63	672.62	656.63	672.62	-1	
82659586362	SMP	1	660.93	661.91	660.93	661.91	-1	
82659594717	SMP	1	663.88	663.69	663.88	663.69	-1	
82659603064	SMP	1	666.53	665.46	666.53	665.46	-1	
82659611319	SMP	1	666.02	663.11	666.02	663.11	-1	
82659619683	SMP	1	664.81	665.56	664.81	665.56	-1	
82659628038	SMP	1	664.30	662.41	664.30	662.41	-1	
82659636420	SMP	1	666.30	660.19	666.30	660.19	-1	
82659644665	SMP	1	666.84	658.51	666.84	658.51	-1	
82659653055	SMP	1	667.47	658.80	667.47	658.80	-1	
82659661412	SMP	1	668.70	657.95	668.70	657.95	-1	
82659669668	SMP	1	669.20	659.11	669.20	659.11	-1	
82659678043	SMP	1	669.84	660.26	669.84	660.26	-1	
82659686418	SMP	1	669.91	660.38	669.91	660.38	-1	
82659694798	SMP	1	669.67	659.25	669.67	659.25	-1	
82659703052	SMP	1	670.78	658.96	670.78	658.96	-1	
82659711453	SMP	1	670.76	658.89	670.76	658.89	-1	
82659719809	SMP	1	669.71	659.60	669.71	659.60	-1	
82659728206	SMP	1	668.83	660.37	668.83	660.37	-1	
82659736462	SMP	1	670.57	660.89	670.57	660.89	-1	
82659744841	SMP	1	669.34	662.36	669.34	662.36	-1	
82659753200	SMP	1	669.53	661.58	669.53	661.58	-1	
82659761589	SMP	1	669.75	659.60	669.75	659.60	-1	
82659769780	SMP	1	671.36	659.80	671.36	659.80	-1	
82659778199	SMP	1	671.08	659.01	671.08	659.01	-1	
82659786576	SMP	1	671.05	658.82	671.05	658.82	-1	
82659794824	SMP	1	668.40	658.13	668.40	658.13	-1	
82659803201	SMP	1	668.59	659.15	668.59	659.15	-1	
82659811567	SMP	1	669.82	657.52	669.82	657.52	-1	
82659819949	SMP	1	672.34	655.38	672.34	655.38	-1	
82659828191	SMP	1	672.14	655.50	672.14	655.50	-1	
82659836577	SMP	1	673.60	651.33	673.60	651.33	-1	
82659844927	SMP	1	684.82	643.17	684.82	643.17	-1	
82659853315	SMP	1	688.63	619.82	688.63	619.82	-1	
82659861532	SMP	1	703.29	577.70	703.29	577.70	-1	
82659869905	SMP	1	710.13	572.01	710.13	572.01	-1	
82659878269	SMP	1	718.70	568.41	718.70	568.41	-1	
