## [iView]
## Converted from:	F:\transfer\to convert\negtracker5_1\111512_10-eye_data.idf
## Date:	15.11.2012 22:25:27
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	36994                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	111512_10                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
14728000301	SMP	1	0.00	0.00	0.00	0.00	-1	
14728050299	SMP	1	0.00	0.00	0.00	0.00	-1	
14728100374	SMP	1	0.00	0.00	0.00	0.00	-1	
14728150390	SMP	1	0.00	0.00	0.00	0.00	-1	
14728200434	SMP	1	0.00	0.00	0.00	0.00	-1	
14728250443	SMP	1	0.00	0.00	0.00	0.00	-1	
14728300407	SMP	1	0.00	0.00	0.00	0.00	-1	
14728350451	SMP	1	0.00	0.00	0.00	0.00	-1	
14728400478	SMP	1	0.00	0.00	0.00	0.00	-1	
14728450568	SMP	1	0.00	0.00	0.00	0.00	-1	
14728500628	SMP	1	0.00	0.00	0.00	0.00	-1	
14728550626	SMP	1	0.00	0.00	0.00	0.00	-1	
14728600596	SMP	1	0.00	0.00	0.00	0.00	-1	
14728650632	SMP	1	0.00	0.00	0.00	0.00	-1	
14728700631	SMP	1	0.00	0.00	0.00	0.00	-1	
14728750743	SMP	1	0.00	0.00	0.00	0.00	-1	
14728800815	SMP	1	0.00	0.00	0.00	0.00	-1	
14728850858	SMP	1	0.00	0.00	0.00	0.00	-1	
14728900679	SMP	1	0.00	0.00	0.00	0.00	-1	
14728950795	SMP	1	0.00	0.00	0.00	0.00	-1	
14729000880	SMP	1	0.00	0.00	0.00	0.00	-1	
14729470508	MSG	1	# Message: elmo_duck.avi
14729501034	SMP	1	0.00	0.00	0.00	0.00	-1	
14729551046	SMP	1	0.00	0.00	0.00	0.00	-1	
14729601943	SMP	1	0.00	0.00	0.00	0.00	-1	
14729651274	SMP	1	0.00	0.00	0.00	0.00	-1	
14729701169	SMP	1	0.00	0.00	0.00	0.00	-1	
14729751194	SMP	1	0.00	0.00	0.00	0.00	-1	
14729801725	SMP	1	0.00	0.00	0.00	0.00	-1	
14729851197	SMP	1	0.00	0.00	0.00	0.00	-1	
14729901641	SMP	1	0.00	0.00	0.00	0.00	-1	
14729951183	SMP	1	0.00	0.00	0.00	0.00	-1	
14730001244	SMP	1	0.00	0.00	0.00	0.00	-1	
14730051665	SMP	1	0.00	0.00	0.00	0.00	-1	
14730101469	SMP	1	0.00	0.00	0.00	0.00	-1	
14730151311	SMP	1	0.00	0.00	0.00	0.00	-1	
14730201369	SMP	1	0.00	0.00	0.00	0.00	-1	
14730251436	SMP	1	0.00	0.00	0.00	0.00	-1	
14730301560	SMP	1	0.00	0.00	0.00	0.00	-1	
14730351413	SMP	1	0.00	0.00	0.00	0.00	-1	
14730401385	SMP	1	0.00	0.00	0.00	0.00	-1	
14730451733	SMP	1	0.00	0.00	0.00	0.00	-1	
14730501528	SMP	1	0.00	0.00	0.00	0.00	-1	
14730551529	SMP	1	0.00	0.00	0.00	0.00	-1	
14730601515	SMP	1	0.00	0.00	0.00	0.00	-1	
14730651571	SMP	1	0.00	0.00	0.00	0.00	-1	
14730702137	SMP	1	0.00	0.00	0.00	0.00	-1	
14730751695	SMP	1	0.00	0.00	0.00	0.00	-1	
14730802016	SMP	1	0.00	0.00	0.00	0.00	-1	
14730851892	SMP	1	0.00	0.00	0.00	0.00	-1	
14730901784	SMP	1	0.00	0.00	0.00	0.00	-1	
14730951792	SMP	1	0.00	0.00	0.00	0.00	-1	
14731001950	SMP	1	0.00	0.00	0.00	0.00	-1	
14731052007	SMP	1	0.00	0.00	0.00	0.00	-1	
14731101907	SMP	1	0.00	0.00	0.00	0.00	-1	
14731151782	SMP	1	0.00	0.00	0.00	0.00	-1	
14731201904	SMP	1	0.00	0.00	0.00	0.00	-1	
14731252546	SMP	1	0.00	0.00	0.00	0.00	-1	
14731302139	SMP	1	0.00	0.00	0.00	0.00	-1	
14731351864	SMP	1	0.00	0.00	0.00	0.00	-1	
14731401989	SMP	1	0.00	0.00	0.00	0.00	-1	
14731452011	SMP	1	0.00	0.00	0.00	0.00	-1	
14731502148	SMP	1	0.00	0.00	0.00	0.00	-1	
14731552017	SMP	1	0.00	0.00	0.00	0.00	-1	
14731602051	SMP	1	0.00	0.00	0.00	0.00	-1	
14731652187	SMP	1	0.00	0.00	0.00	0.00	-1	
14731702103	SMP	1	0.00	0.00	0.00	0.00	-1	
14731752112	SMP	1	0.00	0.00	0.00	0.00	-1	
14731802174	SMP	1	0.00	0.00	0.00	0.00	-1	
14731852153	SMP	1	0.00	0.00	0.00	0.00	-1	
14731902361	SMP	1	0.00	0.00	0.00	0.00	-1	
14731952217	SMP	1	0.00	0.00	0.00	0.00	-1	
14732002301	SMP	1	0.00	0.00	0.00	0.00	-1	
14732052258	SMP	1	0.00	0.00	0.00	0.00	-1	
14732102362	SMP	1	0.00	0.00	0.00	0.00	-1	
14732152255	SMP	1	0.00	0.00	0.00	0.00	-1	
14732202368	SMP	1	0.00	0.00	0.00	0.00	-1	
14732252421	SMP	1	0.00	0.00	0.00	0.00	-1	
14732302644	SMP	1	0.00	0.00	0.00	0.00	-1	
14732352395	SMP	1	0.00	0.00	0.00	0.00	-1	
14732402908	SMP	1	0.00	0.00	0.00	0.00	-1	
14732452522	SMP	1	0.00	0.00	0.00	0.00	-1	
14732502470	SMP	1	0.00	0.00	0.00	0.00	-1	
14732552480	SMP	1	0.00	0.00	0.00	0.00	-1	
14732602502	SMP	1	0.00	0.00	0.00	0.00	-1	
14732652508	SMP	1	0.00	0.00	0.00	0.00	-1	
14732702596	SMP	1	0.00	0.00	0.00	0.00	-1	
14732752613	SMP	1	0.00	0.00	0.00	0.00	-1	
14732802845	SMP	1	0.00	0.00	0.00	0.00	-1	
14732852900	SMP	1	0.00	0.00	0.00	0.00	-1	
14732902699	SMP	1	0.00	0.00	0.00	0.00	-1	
14732952693	SMP	1	0.00	0.00	0.00	0.00	-1	
14733002747	SMP	1	0.00	0.00	0.00	0.00	-1	
14733052743	SMP	1	0.00	0.00	0.00	0.00	-1	
14733102745	SMP	1	0.00	0.00	0.00	0.00	-1	
14733152807	SMP	1	0.00	0.00	0.00	0.00	-1	
14733203145	SMP	1	0.00	0.00	0.00	0.00	-1	
14733252869	SMP	1	0.00	0.00	0.00	0.00	-1	
14733302858	SMP	1	0.00	0.00	0.00	0.00	-1	
14733352845	SMP	1	0.00	0.00	0.00	0.00	-1	
14733403010	SMP	1	0.00	0.00	0.00	0.00	-1	
14733452968	SMP	1	0.00	0.00	0.00	0.00	-1	
14733502997	SMP	1	0.00	0.00	0.00	0.00	-1	
14733552914	SMP	1	0.00	0.00	0.00	0.00	-1	
14733603583	SMP	1	0.00	0.00	0.00	0.00	-1	
14733653020	SMP	1	0.00	0.00	0.00	0.00	-1	
14733703071	SMP	1	0.00	0.00	0.00	0.00	-1	
14733753089	SMP	1	0.00	0.00	0.00	0.00	-1	
14733803109	SMP	1	0.00	0.00	0.00	0.00	-1	
14733853083	SMP	1	0.00	0.00	0.00	0.00	-1	
14733903288	SMP	1	0.00	0.00	0.00	0.00	-1	
14733953186	SMP	1	0.00	0.00	0.00	0.00	-1	
14734003608	SMP	1	0.00	0.00	0.00	0.00	-1	
14734053208	SMP	1	0.00	0.00	0.00	0.00	-1	
14734103259	SMP	1	0.00	0.00	0.00	0.00	-1	
14734153222	SMP	1	0.00	0.00	0.00	0.00	-1	
14734203334	SMP	1	0.00	0.00	0.00	0.00	-1	
14734253260	SMP	1	0.00	0.00	0.00	0.00	-1	
14734303379	SMP	1	0.00	0.00	0.00	0.00	-1	
14734353354	SMP	1	0.00	0.00	0.00	0.00	-1	
14734403675	SMP	1	0.00	0.00	0.00	0.00	-1	
14734453468	SMP	1	0.00	0.00	0.00	0.00	-1	
14734503553	SMP	1	0.00	0.00	0.00	0.00	-1	
14734553465	SMP	1	0.00	0.00	0.00	0.00	-1	
14734603491	SMP	1	0.00	0.00	0.00	0.00	-1	
14734653489	SMP	1	0.00	0.00	0.00	0.00	-1	
14734703522	SMP	1	0.00	0.00	0.00	0.00	-1	
14734753629	SMP	1	0.00	0.00	0.00	0.00	-1	
14734803813	SMP	1	0.00	0.00	0.00	0.00	-1	
14734853561	SMP	1	0.00	0.00	0.00	0.00	-1	
14734903560	SMP	1	0.00	0.00	0.00	0.00	-1	
14734953668	SMP	1	0.00	0.00	0.00	0.00	-1	
14735003802	SMP	1	0.00	0.00	0.00	0.00	-1	
14735053684	SMP	1	0.00	0.00	0.00	0.00	-1	
14735103671	SMP	1	0.00	0.00	0.00	0.00	-1	
14735153682	SMP	1	0.00	0.00	0.00	0.00	-1	
14735203940	SMP	1	0.00	0.00	0.00	0.00	-1	
14735253877	SMP	1	0.00	0.00	0.00	0.00	-1	
