## [iView]
## Converted from:	F:\transfer\to convert\negtracker5_4\040613_04-eye_data.idf
## Date:	06.04.2013 18:35:12
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	69366                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	040613_04                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
3568883675	SMP	1	439.71	364.32	439.71	364.32	-1	
3568892103	SMP	1	438.00	366.24	438.00	366.24	-1	
3568900428	SMP	1	439.35	367.31	439.35	367.31	-1	
3568908861	SMP	1	436.05	363.22	436.05	363.22	-1	
3568917035	SMP	1	438.40	363.80	438.40	363.80	-1	
3568925410	SMP	1	436.27	370.14	436.27	370.14	-1	
3568933815	SMP	1	436.68	365.41	436.68	365.41	-1	
3568942192	SMP	1	439.39	363.16	439.39	363.16	-1	
3568950439	SMP	1	441.45	366.17	441.45	366.17	-1	
3568958802	SMP	1	439.05	364.42	439.05	364.42	-1	
3568967163	SMP	1	446.48	363.69	446.48	363.69	-1	
3568975543	SMP	1	443.29	363.30	443.29	363.30	-1	
3568983790	SMP	1	445.08	364.29	445.08	364.29	-1	
3568992162	SMP	1	448.85	364.07	448.85	364.07	-1	
3569000530	SMP	1	447.92	362.74	447.92	362.74	-1	
3569008911	SMP	1	451.35	363.82	451.35	363.82	-1	
3569017199	SMP	1	449.18	363.35	449.18	363.35	-1	
3569025599	SMP	1	447.25	365.33	447.25	365.33	-1	
