## [iView]
## Converted from:	F:\transfer\MAY30 ADULT RAW DATA\5_3\053013_04-eye_data.idf
## Date:	30.05.2013 18:44:54
## Version:	IDF Converter 3.0.14
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	61604                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	053013_04                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## iView X Version:	2.8.26
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, QUALITY, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency	L Validity	R Validity	Pupil Confidence	Aux1
3872431801	SMP	1	673.39	675.70	673.39	675.70	0	1591	0	0	1	
3872858678	MSG	1	# Message: elmo_duck.avi
3872865700	SMP	1	788.63	643.74	788.63	643.74	0	1627	0	0	1	
3872873909	SMP	1	920.33	735.70	920.33	735.70	0	2748	0	0	1	
3872890673	SMP	1	1124.96	792.57	1124.96	792.57	0	1522	0	0	1	
3872899042	SMP	1	1124.47	812.90	1124.47	812.90	0	1264	0	0	1	
3872907261	SMP	1	1120.54	820.96	1120.54	820.96	0	1241	0	0	1	
3872915648	SMP	1	1121.22	814.15	1121.22	814.15	0	1854	0	0	1	
3872924094	SMP	1	1122.25	813.55	1122.25	813.55	0	1796	0	0	1	
3872932282	SMP	1	1121.65	810.31	1121.65	810.31	0	1213	0	0	1	
3872940662	SMP	1	1121.91	810.89	1121.91	810.89	0	1378	0	0	1	
3872949072	SMP	1	1120.64	811.23	1120.64	811.23	0	1800	0	0	1	
3872957434	SMP	1	1116.77	812.25	1116.77	812.25	0	1489	0	0	1	
3872965666	SMP	1	1115.87	810.28	1115.87	810.28	0	1373	0	0	1	
3872974040	SMP	1	1113.26	812.21	1113.26	812.21	0	1271	0	0	1	
3872982382	SMP	1	1112.36	812.66	1112.36	812.66	0	1293	0	0	1	
3872990849	SMP	1	1112.58	811.38	1112.58	811.38	0	1572	0	0	1	
3872999010	SMP	1	1112.48	810.14	1112.48	810.14	0	1240	0	0	1	
3873007408	SMP	1	1114.29	809.29	1114.29	809.29	0	1246	0	0	1	
3873015781	SMP	1	1112.11	811.05	1112.11	811.05	0	1766	0	0	1	
3873024234	SMP	1	1110.79	814.86	1110.79	814.86	0	1392	0	0	1	
3873032392	SMP	1	1110.44	816.43	1110.44	816.43	0	1202	0	0	1	
3873040785	SMP	1	1099.83	817.91	1099.83	817.91	0	1344	0	0	1	
3873049160	SMP	1	943.33	866.83	943.33	866.83	0	1579	0	0	1	
3873057470	SMP	1	778.26	939.44	778.26	939.44	0	1377	0	0	1	
3873065781	SMP	1	583.97	967.97	583.97	967.97	0	2901	0	0	1	
3873082536	SMP	1	123.64	933.81	123.64	933.81	0	1304	0	0	1	
3873090812	SMP	1	5.30	960.61	5.30	960.61	0	1703	0	0	1	
3873099150	SMP	1	-1.71	962.82	-1.71	962.82	0	1952	0	0	1	
3873107525	SMP	1	-17.72	975.77	-17.72	975.77	0	1743	0	0	1	
3873115883	SMP	1	-26.98	978.60	-26.98	978.60	0	1837	0	0	1	
3873124237	SMP	1	-35.21	973.02	-35.21	973.02	0	1694	0	0	1	
3873132513	SMP	1	-26.76	970.92	-26.76	970.92	0	1539	0	0	1	
3873140878	SMP	1	-43.67	978.63	-43.67	978.63	0	1841	0	0	1	
3873149266	SMP	1	-45.82	975.92	-45.82	975.92	0	1607	0	0	1	
3873157569	SMP	1	-62.14	978.18	-62.14	978.18	0	1748	0	0	1	
3873165883	SMP	1	-53.34	976.91	-53.34	976.91	0	1671	0	0	1	
3873174300	SMP	1	-48.56	978.91	-48.56	978.91	0	1386	0	0	1	
3873182537	SMP	1	-59.36	978.87	-59.36	978.87	0	1421	0	0	1	
3873190959	SMP	1	-56.74	980.15	-56.74	980.15	0	1656	0	0	1	
3873199274	SMP	1	-68.81	976.74	-68.81	976.74	0	1344	0	0	1	
3873207653	SMP	1	-57.55	975.32	-57.55	975.32	0	1279	0	0	1	
3873215898	SMP	1	-59.81	970.74	-59.81	970.74	0	1779	0	0	1	
3873224321	SMP	1	-56.43	969.53	-56.43	969.53	0	2479	0	0	1	
3873232704	SMP	1	-57.55	968.92	-57.55	968.92	0	1466	0	0	1	
3873241031	SMP	1	-57.92	970.48	-57.92	970.48	0	1437	0	0	1	
3873249282	SMP	1	-53.47	973.18	-53.47	973.18	0	1310	0	0	1	
3873257718	SMP	1	-45.65	971.40	-45.65	971.40	0	1482	0	0	1	
3873266029	SMP	1	-44.01	966.82	-44.01	966.82	0	1455	0	0	1	
3873274375	SMP	1	-21.90	969.85	-21.90	969.85	0	1299	0	0	1	
3873282653	SMP	1	-47.16	977.71	-47.16	977.71	0	1306	0	0	1	
3873291372	SMP	1	-45.99	977.93	-45.99	977.93	0	2882	0	0	1	
3873299479	SMP	1	-35.14	977.45	-35.14	977.45	0	1478	0	0	1	
3873307781	SMP	1	-33.04	973.10	-33.04	973.10	0	1287	0	0	1	
3873316032	SMP	1	-0.15	970.71	-0.15	970.71	0	1594	0	0	1	
3873324421	SMP	1	239.08	930.26	239.08	930.26	0	1556	0	0	1	
3873332788	SMP	1	514.75	980.97	514.75	980.97	0	1273	0	0	1	
3873341032	SMP	1	647.13	954.51	647.13	954.51	0	1358	0	0	1	
3873349413	SMP	1	716.17	894.02	716.17	894.02	0	1260	0	0	1	
3873357847	SMP	1	674.75	897.83	674.75	897.83	0	1668	0	0	1	
3873366169	SMP	1	666.05	883.46	666.05	883.46	0	1387	0	0	1	
3873374403	SMP	1	674.18	903.16	674.18	903.16	0	1224	0	0	1	
3873382761	SMP	1	676.64	897.26	676.64	897.26	0	1371	0	0	1	
3873391178	SMP	1	667.09	893.99	667.09	893.99	0	1570	0	0	1	
3873399582	SMP	1	670.44	889.47	670.44	889.47	0	1244	0	0	1	
3873407779	SMP	1	668.16	893.53	668.16	893.53	0	1215	0	0	1	
3873416148	SMP	1	669.24	886.11	669.24	886.11	0	1767	0	0	1	
3873424590	SMP	1	671.62	885.42	671.62	885.42	0	1415	0	0	1	
3873432902	SMP	1	673.48	878.93	673.48	878.93	0	1227	0	0	1	
3873441152	SMP	1	671.16	878.56	671.16	878.56	0	1388	0	0	1	
3873449531	SMP	1	671.82	879.06	671.82	879.06	0	1522	0	0	1	
3873457956	SMP	1	671.50	876.45	671.50	876.45	0	2168	0	0	1	
3873466200	SMP	1	670.28	875.99	670.28	875.99	0	1510	0	0	1	
3873474531	SMP	1	670.09	875.61	670.09	875.61	0	1238	0	0	1	
3873482904	SMP	1	672.04	875.86	672.04	875.86	0	1229	0	0	1	
3873491301	SMP	1	672.08	875.03	672.08	875.03	0	1620	0	0	1	
3873499538	SMP	1	673.32	873.94	673.32	873.94	0	1301	0	0	1	
3873507889	SMP	1	674.45	872.90	674.45	872.90	0	1270	0	0	1	
3873516279	SMP	1	675.57	872.62	675.57	872.62	0	1529	0	0	1	
3873524712	SMP	1	676.46	874.71	676.46	874.71	0	1455	0	0	1	
3873532900	SMP	1	678.12	874.02	678.12	874.02	0	1281	0	0	1	
3873541276	SMP	1	680.75	875.31	680.75	875.31	0	1430	0	0	1	
3873549655	SMP	1	679.99	874.77	679.99	874.77	0	1365	0	0	1	
3873558072	SMP	1	681.88	875.16	681.88	875.16	0	1431	0	0	1	
3873566288	SMP	1	683.28	874.86	683.28	874.86	0	1424	0	0	1	
3873574649	SMP	1	684.83	873.56	684.83	873.56	0	1559	0	0	1	
3873582997	SMP	1	686.66	872.45	686.66	872.45	0	1448	0	0	1	
3873591303	SMP	1	687.78	873.92	687.78	873.92	0	1649	0	0	1	
3873599673	SMP	1	689.30	874.92	689.30	874.92	0	1443	0	0	1	
3873608021	SMP	1	690.94	878.37	690.94	878.37	0	1284	0	0	1	
3873616376	SMP	1	691.80	876.41	691.80	876.41	0	1386	0	0	1	
3873624693	SMP	1	692.60	876.51	692.60	876.51	0	1450	0	0	1	
3873633036	SMP	1	692.14	877.69	692.14	877.69	0	1296	0	0	1	
3873641403	SMP	1	694.49	880.82	694.49	880.82	0	1462	0	0	1	
3873649818	SMP	1	695.67	881.12	695.67	881.12	0	1411	0	0	1	
3873658089	SMP	1	697.80	880.85	697.80	880.85	0	1458	0	0	1	
3873666432	SMP	1	699.61	882.16	699.61	882.16	0	1524	0	0	1	
3873674767	SMP	1	701.55	882.04	701.55	882.04	0	1323	0	0	1	
3873683152	SMP	1	702.71	882.83	702.71	882.83	0	1761	0	0	1	
3873691414	SMP	1	703.50	885.49	703.50	885.49	0	1644	0	0	1	
3873699795	SMP	1	703.24	883.77	703.24	883.77	0	1567	0	0	1	
3873708176	SMP	1	704.46	884.75	704.46	884.75	0	1311	0	0	1	
3873716523	SMP	1	705.84	884.77	705.84	884.77	0	1580	0	0	1	
3873724803	SMP	1	704.57	885.32	704.57	885.32	0	1436	0	0	1	
3873733156	SMP	1	571.03	945.35	571.03	945.35	0	1313	0	0	1	
3873741526	SMP	1	298.12	888.45	298.12	888.45	0	1485	0	0	1	
3873749781	SMP	1	78.11	953.06	78.11	953.06	0	1566	0	0	1	
3873758203	SMP	1	-14.59	986.00	-14.59	986.00	0	1548	0	0	1	
3873766536	SMP	1	-5.66	0.00	-5.66	0.00	0	1576	0	0	1	
3873774901	SMP	1	-132.39	1019.45	-132.39	1019.45	0	1406	0	0	1	
3873783139	SMP	1	-136.25	1018.16	-136.25	1018.16	0	1394	0	0	1	
3873791572	SMP	1	-140.82	1023.57	-140.82	1023.57	0	1746	0	0	1	
3873799965	SMP	1	-139.19	1024.73	-139.19	1024.73	0	1512	0	0	1	
3873808236	SMP	1	-137.53	1034.82	-137.53	1034.82	0	1371	0	0	1	
3873816521	SMP	1	-131.14	1034.48	-131.14	1034.48	0	1505	0	0	1	
3873824916	SMP	1	-126.99	1036.30	-126.99	1036.30	0	1692	0	0	1	
3873833283	SMP	1	-121.54	1037.53	-121.54	1037.53	0	1360	0	0	1	
3873841644	SMP	1	-117.48	1036.92	-117.48	1036.92	0	1512	0	0	1	
