## [iView]
## Converted from:	F:\transfer\to convert\negtracker5_4\120112_04-eye_data.idf
## Date:	01.12.2012 19:43:45
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	7734                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	120112_04                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
3295849133	SMP	1	0.00	0.00	0.00	0.00	-1	
3295899112	SMP	1	0.00	0.00	0.00	0.00	-1	
3295949217	SMP	1	0.00	0.00	0.00	0.00	-1	
3295999174	SMP	1	0.00	0.00	0.00	0.00	-1	
3296049320	SMP	1	0.00	0.00	0.00	0.00	-1	
3296099337	SMP	1	0.00	0.00	0.00	0.00	-1	
3296149230	SMP	1	0.00	0.00	0.00	0.00	-1	
3296199363	SMP	1	0.00	0.00	0.00	0.00	-1	
3296249355	SMP	1	0.00	0.00	0.00	0.00	-1	
3296299397	SMP	1	0.00	0.00	0.00	0.00	-1	
3296349488	SMP	1	0.00	0.00	0.00	0.00	-1	
3296399549	SMP	1	0.00	0.00	0.00	0.00	-1	
3296449420	SMP	1	0.00	0.00	0.00	0.00	-1	
3296499442	SMP	1	0.00	0.00	0.00	0.00	-1	
3296549463	SMP	1	0.00	0.00	0.00	0.00	-1	
3296599547	SMP	1	0.00	0.00	0.00	0.00	-1	
3296649594	SMP	1	0.00	0.00	0.00	0.00	-1	
3296699542	SMP	1	0.00	0.00	0.00	0.00	-1	
3296749744	SMP	1	0.00	0.00	0.00	0.00	-1	
3296799693	SMP	1	0.00	0.00	0.00	0.00	-1	
3296849710	SMP	1	0.00	0.00	0.00	0.00	-1	
3296899719	SMP	1	0.00	0.00	0.00	0.00	-1	
3296949670	SMP	1	0.00	0.00	0.00	0.00	-1	
3297411698	MSG	1	# Message: elmo_duck1.avi
3297414266	SMP	1	580.84	291.42	580.84	291.42	-1	
3297422600	SMP	1	581.97	291.11	581.97	291.11	-1	
3297431049	SMP	1	582.23	293.23	582.23	293.23	-1	
3297439238	SMP	1	585.30	299.91	585.30	299.91	-1	
3297447649	SMP	1	585.02	304.73	585.02	304.73	-1	
3297455984	SMP	1	589.17	305.19	589.17	305.19	-1	
3297464382	SMP	1	589.95	317.19	589.95	317.19	-1	
3297472639	SMP	1	592.42	314.94	592.42	314.94	-1	
3297481020	SMP	1	590.64	311.16	590.64	311.16	-1	
3297489388	SMP	1	592.41	315.51	592.41	315.51	-1	
3297497759	SMP	1	591.90	318.88	591.90	318.88	-1	
3297506005	SMP	1	589.88	321.56	589.88	321.56	-1	
3297514425	SMP	1	592.10	323.09	592.10	323.09	-1	
3297522756	SMP	1	590.58	325.66	590.58	325.66	-1	
3297531133	SMP	1	591.65	327.66	591.65	327.66	-1	
3297539478	SMP	1	594.32	328.14	594.32	328.14	-1	
3297547787	SMP	1	595.30	325.95	595.30	325.95	-1	
3297556141	SMP	1	593.99	329.16	593.99	329.16	-1	
3297564366	SMP	1	593.71	332.62	593.71	332.62	-1	
3297572797	SMP	1	595.06	331.46	595.06	331.46	-1	
3297581161	SMP	1	597.74	333.26	597.74	333.26	-1	
3297589510	SMP	1	597.65	336.17	597.65	336.17	-1	
3297597824	SMP	1	600.32	338.16	600.32	338.16	-1	
3297606142	SMP	1	599.50	338.05	599.50	338.05	-1	
3297614536	SMP	1	601.86	336.69	601.86	336.69	-1	
3297622891	SMP	1	603.87	339.64	603.87	339.64	-1	
3297631173	SMP	1	603.43	341.36	603.43	341.36	-1	
3297639505	SMP	1	604.70	340.64	604.70	340.64	-1	
3297647913	SMP	1	605.01	340.06	605.01	340.06	-1	
3297656388	SMP	1	606.08	342.34	606.08	342.34	-1	
3297664536	SMP	1	606.05	345.87	606.05	345.87	-1	
3297672907	SMP	1	605.91	343.64	605.91	343.64	-1	
3297681314	SMP	1	607.26	345.23	607.26	345.23	-1	
3297689533	SMP	1	607.53	348.37	607.53	348.37	-1	
3297697894	SMP	1	609.16	346.03	609.16	346.03	-1	
3297706295	SMP	1	608.41	349.90	608.41	349.90	-1	
3297714663	SMP	1	608.45	350.41	608.45	350.41	-1	
3297722895	SMP	1	609.27	347.18	609.27	347.18	-1	
3297731248	SMP	1	608.87	350.90	608.87	350.90	-1	
3297740087	SMP	1	610.63	347.62	610.63	347.62	-1	
3297748044	SMP	1	610.60	350.08	610.60	350.08	-1	
3297756288	SMP	1	612.01	346.84	612.01	346.84	-1	
3297764634	SMP	1	611.53	349.47	611.53	349.47	-1	
3297773272	SMP	1	612.94	346.08	612.94	346.08	-1	
3297781388	SMP	1	611.32	349.15	611.32	349.15	-1	
3297789631	SMP	1	610.60	349.31	610.60	349.31	-1	
3297798003	SMP	1	609.74	345.89	609.74	345.89	-1	
3297806392	SMP	1	612.26	347.89	612.26	347.89	-1	
3297814788	SMP	1	611.46	348.20	611.46	348.20	-1	
3297823015	SMP	1	613.31	349.45	613.31	349.45	-1	
3297831382	SMP	1	612.41	350.21	612.41	350.21	-1	
3297840341	SMP	1	609.85	348.43	609.85	348.43	-1	
3297848068	SMP	1	611.51	351.22	611.51	351.22	-1	
3297856399	SMP	1	613.11	350.30	613.11	350.30	-1	
3297864745	SMP	1	610.34	351.37	610.34	351.37	-1	
3297873789	SMP	1	608.81	350.86	608.81	350.86	-1	
3297881403	SMP	1	610.87	351.18	610.87	351.18	-1	
3297889733	SMP	1	611.24	352.51	611.24	352.51	-1	
3297898153	SMP	1	609.67	350.85	609.67	350.85	-1	
3297906487	SMP	1	609.51	350.90	609.51	350.90	-1	
3297914774	SMP	1	609.08	350.52	609.08	350.52	-1	
3297923147	SMP	1	607.35	350.31	607.35	350.31	-1	
3297931450	SMP	1	608.37	350.97	608.37	350.97	-1	
3297939906	SMP	1	607.94	349.53	607.94	349.53	-1	
3297948689	SMP	1	607.87	350.75	607.87	350.75	-1	
3297956520	SMP	1	606.08	349.73	606.08	349.73	-1	
3297964862	SMP	1	608.25	351.79	608.25	351.79	-1	
3297973565	SMP	1	607.75	350.26	607.75	350.26	-1	
3297981582	SMP	1	606.36	350.78	606.36	350.78	-1	
3297989876	SMP	1	607.13	353.45	607.13	353.45	-1	
3297998264	SMP	1	605.76	352.91	605.76	352.91	-1	
3298006602	SMP	1	605.11	354.80	605.11	354.80	-1	
3298014904	SMP	1	607.14	356.91	607.14	356.91	-1	
3298023255	SMP	1	606.74	357.36	606.74	357.36	-1	
3298031632	SMP	1	606.88	358.02	606.88	358.02	-1	
3298039936	SMP	1	607.70	359.41	607.70	359.41	-1	
3298048282	SMP	1	609.01	360.41	609.01	360.41	-1	
3298056673	SMP	1	608.69	358.93	608.69	358.93	-1	
3298065016	SMP	1	609.51	359.61	609.51	359.61	-1	
3298073315	SMP	1	611.09	359.58	611.09	359.58	-1	
3298081668	SMP	1	612.24	358.91	612.24	358.91	-1	
3298089943	SMP	1	620.19	368.02	620.19	368.02	-1	
3298098293	SMP	1	719.51	468.04	719.51	468.04	-1	
3298107437	SMP	1	735.18	477.22	735.18	477.22	-1	
3298115026	SMP	1	736.16	489.87	736.16	489.87	-1	
3298123390	SMP	1	743.37	499.00	743.37	499.00	-1	
3298131612	SMP	1	747.29	493.46	747.29	493.46	-1	
3298140024	SMP	1	750.42	496.19	750.42	496.19	-1	
3298148388	SMP	1	756.39	495.69	756.39	495.69	-1	
3298156762	SMP	1	754.09	495.35	754.09	495.35	-1	
3298164993	SMP	1	756.25	498.38	756.25	498.38	-1	
3298173554	SMP	1	755.06	500.48	755.06	500.48	-1	
3298181765	SMP	1	758.25	501.43	758.25	501.43	-1	
3298190128	SMP	1	756.97	497.87	756.97	497.87	-1	
3298198378	SMP	1	758.24	500.96	758.24	500.96	-1	
3298206818	SMP	1	760.79	497.20	760.79	497.20	-1	
3298215117	SMP	1	759.72	500.10	759.72	500.10	-1	
3298223549	SMP	1	759.72	498.59	759.72	498.59	-1	
3298231737	SMP	1	756.38	500.16	756.38	500.16	-1	
3298240702	SMP	1	758.24	493.57	758.24	493.57	-1	
3298248512	SMP	1	758.95	493.56	758.95	493.56	-1	
3298256788	SMP	1	754.50	490.94	754.50	490.94	-1	
3298265131	SMP	1	755.82	490.89	755.82	490.89	-1	
3298274104	SMP	1	754.50	488.86	754.50	488.86	-1	
3298281895	SMP	1	755.93	486.76	755.93	486.76	-1	
3298290102	SMP	1	756.18	485.92	756.18	485.92	-1	
3298298524	SMP	1	754.94	487.30	754.94	487.30	-1	
3298307463	SMP	1	757.51	485.91	757.51	485.91	-1	
3298315282	SMP	1	756.03	486.88	756.03	486.88	-1	
3298323548	SMP	1	755.55	482.71	755.55	482.71	-1	
3298331857	SMP	1	755.50	482.17	755.50	482.17	-1	
