## [iView]
## Converted from:	F:\transfer\MAY23 ADULT RAW DATA\5_1\052313_02-eye_data.idf
## Date:	23.05.2013 17:43:46
## Version:	IDF Converter 3.0.14
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	61894                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	052313_02                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## iView X Version:	2.8.26
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, QUALITY, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency	L Validity	R Validity	Pupil Confidence	Aux1
88455406895	SMP	1	859.35	352.68	859.35	352.68	0	1520	0	0	1	
88455415262	SMP	1	859.24	346.95	859.24	346.95	0	1328	0	0	1	
88455423477	SMP	1	859.72	338.88	859.72	338.88	0	1407	0	0	1	
88455902777	MSG	1	# Message: elmo_duck.avi
88455907399	SMP	1	857.21	368.10	857.21	368.10	0	1901	0	0	1	
88455915766	SMP	1	856.72	372.44	856.72	372.44	0	1927	0	0	1	
88455924048	SMP	1	855.99	374.17	855.99	374.17	0	2294	0	0	1	
88455932373	SMP	1	855.27	376.76	855.27	376.76	0	1778	0	0	1	
88455940799	SMP	1	854.12	378.29	854.12	378.29	0	1496	0	0	1	
88455949117	SMP	1	852.52	378.71	852.52	378.71	0	1479	0	0	1	
88455957414	SMP	1	851.20	376.81	851.20	376.81	0	2751	0	0	1	
88455965784	SMP	1	850.64	378.67	850.64	378.67	0	1434	0	0	1	
88455974129	SMP	1	849.84	379.41	849.84	379.41	0	1721	0	0	1	
88455982534	SMP	1	849.81	380.02	849.81	380.02	0	1492	0	0	1	
88455990801	SMP	1	849.32	378.20	849.32	378.20	0	1368	0	0	1	
88455999153	SMP	1	849.54	375.28	849.54	375.28	0	2139	0	0	1	
88456007540	SMP	1	850.63	373.12	850.63	373.12	0	1504	0	0	1	
88456015862	SMP	1	851.10	371.76	851.10	371.76	0	1350	0	0	1	
88456024071	SMP	1	851.85	368.35	851.85	368.35	0	1475	0	0	1	
88456032518	SMP	1	853.16	367.89	853.16	367.89	0	2537	0	0	1	
88456040929	SMP	1	854.16	365.42	854.16	365.42	0	1527	0	0	1	
88456049209	SMP	1	855.13	365.77	855.13	365.77	0	1546	0	0	1	
88456057531	SMP	1	856.73	362.80	856.73	362.80	0	1381	0	0	1	
88456065950	SMP	1	858.69	361.69	858.69	361.69	0	1728	0	0	1	
88456074268	SMP	1	860.94	362.65	860.94	362.65	0	1465	0	0	1	
88456082494	SMP	1	862.95	361.93	862.95	361.93	0	1312	0	0	1	
88456090864	SMP	1	863.87	364.29	863.87	364.29	0	1269	0	0	1	
88456099345	SMP	1	864.53	360.20	864.53	360.20	0	2296	0	0	1	
88456107678	SMP	1	864.80	359.02	864.80	359.02	0	1919	0	0	1	
88456115871	SMP	1	865.39	360.18	865.39	360.18	0	1347	0	0	1	
88456124235	SMP	1	864.98	359.90	864.98	359.90	0	1448	0	0	1	
88456133081	SMP	1	865.80	359.73	865.80	359.73	0	2021	0	0	1	
88456141051	SMP	1	867.00	360.66	867.00	360.66	0	1383	0	0	1	
88456149245	SMP	1	867.92	367.11	867.92	367.11	0	1470	0	0	1	
88456157604	SMP	1	866.86	388.69	866.86	388.69	0	1926	0	0	1	
88456166043	SMP	1	848.31	411.31	848.31	411.31	0	3353	0	0	1	
88456182639	SMP	1	722.66	604.31	722.66	604.31	0	1978	0	0	1	
88456191013	SMP	1	730.77	600.91	730.77	600.91	0	1722	0	0	1	
88456199406	SMP	1	743.47	603.67	743.47	603.67	0	2063	0	0	1	
88456207638	SMP	1	733.02	602.62	733.02	602.62	0	1487	0	0	1	
88456216027	SMP	1	738.53	601.34	738.53	601.34	0	1446	0	0	1	
88456224347	SMP	1	737.74	602.32	737.74	602.32	0	1328	0	0	1	
88456232780	SMP	1	738.70	601.75	738.70	601.75	0	1724	0	0	1	
88456240983	SMP	1	738.32	599.49	738.32	599.49	0	1518	0	0	1	
88456249363	SMP	1	737.20	599.30	737.20	599.30	0	1327	0	0	1	
88456257733	SMP	1	736.19	596.72	736.19	596.72	0	1506	0	0	1	
88456266794	SMP	1	737.22	594.23	737.22	594.23	0	2043	0	0	1	
88456274406	SMP	1	738.16	592.90	738.16	592.90	0	1352	0	0	1	
88456282719	SMP	1	738.11	593.71	738.11	593.71	0	2065	0	0	1	
88456291147	SMP	1	737.63	595.54	737.63	595.54	0	1498	0	0	1	
88456299524	SMP	1	741.29	598.75	741.29	598.75	0	2319	0	0	1	
88456307765	SMP	1	743.80	598.14	743.80	598.14	0	1469	0	0	1	
88456316119	SMP	1	751.84	597.12	751.84	597.12	0	1414	0	0	1	
88456324484	SMP	1	746.38	597.15	746.38	597.15	0	1331	0	0	1	
88456333303	SMP	1	749.47	591.47	749.47	591.47	0	2381	0	0	1	
88456341150	SMP	1	754.44	587.00	754.44	587.00	0	1505	0	0	1	
88456349500	SMP	1	754.91	581.00	754.91	581.00	0	2060	0	0	1	
88456357893	SMP	1	754.15	589.92	754.15	589.92	0	1744	0	0	1	
88456366477	SMP	1	752.49	587.09	752.49	587.09	0	2270	0	0	1	
88456374527	SMP	1	754.78	587.73	754.78	587.73	0	1399	0	0	1	
88456382869	SMP	1	753.49	582.79	753.49	582.79	0	1498	0	0	1	
88456391218	SMP	1	750.26	577.09	750.26	577.09	0	1470	0	0	1	
88456399537	SMP	1	748.92	575.35	748.92	575.35	0	1858	0	0	1	
88456407847	SMP	1	745.68	570.37	745.68	570.37	0	1507	0	0	1	
88456416277	SMP	1	743.15	565.41	743.15	565.41	0	1488	0	0	1	
88456424590	SMP	1	743.54	562.62	743.54	562.62	0	1900	0	0	1	
88456432883	SMP	1	741.34	562.61	741.34	562.61	0	2652	0	0	1	
88456441273	SMP	1	740.32	560.88	740.32	560.88	0	1548	0	0	1	
88456449619	SMP	1	738.72	561.25	738.72	561.25	0	1448	0	0	1	
88456457979	SMP	1	737.59	556.97	737.59	556.97	0	1513	0	0	1	
88456466276	SMP	1	738.02	549.26	738.02	549.26	0	2861	0	0	1	
88456474630	SMP	1	739.56	538.12	739.56	538.12	0	1479	0	0	1	
88456482986	SMP	1	742.24	512.78	742.24	512.78	0	1541	0	0	1	
88456491249	SMP	1	757.45	476.78	757.45	476.78	0	1465	0	0	1	
88456500234	SMP	1	752.51	329.41	752.51	329.41	0	2285	0	0	1	
88456507983	SMP	1	0.00	0.00	0.00	0.00	0	1999	0	0	0	
88456516410	SMP	1	0.00	0.00	0.00	0.00	0	1528	0	0	0	
88456524604	SMP	1	0.00	0.00	0.00	0.00	0	1313	0	0	0	
88456533040	SMP	1	0.00	0.00	0.00	0.00	0	2571	0	0	0	
88456541403	SMP	1	0.00	0.00	0.00	0.00	0	4047	0	0	0	
88456557990	SMP	1	0.00	0.00	0.00	0.00	0	2600	0	0	1	
88456566417	SMP	1	0.00	0.00	0.00	0.00	0	6220	0	0	0	
88456574791	SMP	1	0.00	0.00	0.00	0.00	0	7714	0	0	0	
88456599784	SMP	1	931.09	622.72	931.09	622.72	0	1913	0	0	0	
88456608090	SMP	1	639.54	878.75	639.54	878.75	0	1600	0	0	0	
88456616382	SMP	1	637.96	497.60	637.96	497.60	0	6613	0	0	1	
88456641542	SMP	1	761.99	129.68	761.99	129.68	0	1697	0	0	1	
88456649770	SMP	1	635.95	281.20	635.95	281.20	0	1743	0	0	1	
88456658091	SMP	1	866.47	255.19	866.47	255.19	0	2784	0	0	1	
88456674865	SMP	1	845.19	273.40	845.19	273.40	0	1844	0	0	1	
88456683131	SMP	1	834.47	275.65	834.47	275.65	0	1572	0	0	1	
88456691597	SMP	1	854.22	277.92	854.22	277.92	0	7819	0	0	1	
88456716504	SMP	1	854.80	284.83	854.80	284.83	0	1693	0	0	1	
88456724892	SMP	1	852.45	291.47	852.45	291.47	0	1728	0	0	1	
88456733696	SMP	1	852.49	300.78	852.49	300.78	0	2301	0	0	1	
88456741682	SMP	1	852.69	311.62	852.69	311.62	0	1578	0	0	1	
88456749845	SMP	1	850.70	334.25	850.70	334.25	0	1791	0	0	1	
88456758292	SMP	1	848.52	352.49	848.52	352.49	0	1759	0	0	1	
88456766640	SMP	1	849.92	370.82	849.92	370.82	0	2004	0	0	1	
88456774865	SMP	1	850.44	382.07	850.44	382.07	0	1644	0	0	1	
88456783222	SMP	1	852.29	384.77	852.29	384.77	0	1504	0	0	1	
88456791598	SMP	1	853.94	387.00	853.94	387.00	0	1462	0	0	1	
88456799974	SMP	1	852.51	395.10	852.51	395.10	0	3192	0	0	1	
88456808278	SMP	1	851.95	393.11	851.95	393.11	0	1591	0	0	1	
88456816585	SMP	1	854.20	398.10	854.20	398.10	0	1989	0	0	1	
88456825033	SMP	1	855.75	401.99	855.75	401.99	0	1771	0	0	1	
88456833424	SMP	1	855.67	412.67	855.67	412.67	0	2084	0	0	1	
