## [iView]
## Converted from:	F:\transfer\to convert\negtracker5_4\011913_04-eye_data.idf
## Date:	19.01.2013 20:21:25
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	6407                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	011913_04                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
4066915605	SMP	1	0.00	0.00	0.00	0.00	-1	
4066923975	SMP	1	0.00	0.00	0.00	0.00	-1	
4066932325	SMP	1	0.00	0.00	0.00	0.00	-1	
4066940617	SMP	1	0.00	0.00	0.00	0.00	-1	
4066948944	SMP	1	0.00	0.00	0.00	0.00	-1	
4066957307	SMP	1	0.00	0.00	0.00	0.00	-1	
4066965689	SMP	1	0.00	0.00	0.00	0.00	-1	
4066973920	SMP	1	0.00	0.00	0.00	0.00	-1	
4066982303	SMP	1	0.00	0.00	0.00	0.00	-1	
4066990669	SMP	1	0.00	0.00	0.00	0.00	-1	
4066998951	SMP	1	0.00	0.00	0.00	0.00	-1	
4067007315	SMP	1	0.00	0.00	0.00	0.00	-1	
4067015696	SMP	1	0.00	0.00	0.00	0.00	-1	
4067024035	SMP	1	0.00	0.00	0.00	0.00	-1	
4067032293	SMP	1	0.00	0.00	0.00	0.00	-1	
4067040664	SMP	1	0.00	0.00	0.00	0.00	-1	
4067049060	SMP	1	0.00	0.00	0.00	0.00	-1	
4067057452	SMP	1	0.00	0.00	0.00	0.00	-1	
4067065663	SMP	1	0.00	0.00	0.00	0.00	-1	
4067074091	SMP	1	0.00	0.00	0.00	0.00	-1	
4067082455	SMP	1	0.00	0.00	0.00	0.00	-1	
4067090849	SMP	1	0.00	0.00	0.00	0.00	-1	
4067099099	SMP	1	0.00	0.00	0.00	0.00	-1	
4067107462	SMP	1	0.00	0.00	0.00	0.00	-1	
4067115820	SMP	1	0.00	0.00	0.00	0.00	-1	
4067124078	SMP	1	0.00	0.00	0.00	0.00	-1	
4067132462	SMP	1	0.00	0.00	0.00	0.00	-1	
4067140840	SMP	1	0.00	0.00	0.00	0.00	-1	
4067149198	SMP	1	0.00	0.00	0.00	0.00	-1	
4067157454	SMP	1	0.00	0.00	0.00	0.00	-1	
4067165827	SMP	1	0.00	0.00	0.00	0.00	-1	
4067174198	SMP	1	0.00	0.00	0.00	0.00	-1	
4067182540	SMP	1	0.00	0.00	0.00	0.00	-1	
4067190846	SMP	1	0.00	0.00	0.00	0.00	-1	
4067199197	SMP	1	0.00	0.00	0.00	0.00	-1	
4067207584	SMP	1	0.00	0.00	0.00	0.00	-1	
4067215913	SMP	1	0.00	0.00	0.00	0.00	-1	
4067224175	SMP	1	0.00	0.00	0.00	0.00	-1	
4067232528	SMP	1	0.00	0.00	0.00	0.00	-1	
4067240948	SMP	1	0.00	0.00	0.00	0.00	-1	
4067249277	SMP	1	0.00	0.00	0.00	0.00	-1	
4067257551	SMP	1	0.00	0.00	0.00	0.00	-1	
4067265896	SMP	1	0.00	0.00	0.00	0.00	-1	
4067274295	SMP	1	0.00	0.00	0.00	0.00	-1	
4067282531	SMP	1	0.00	0.00	0.00	0.00	-1	
4067290920	SMP	1	0.00	0.00	0.00	0.00	-1	
4067299276	SMP	1	0.00	0.00	0.00	0.00	-1	
4067307663	SMP	1	0.00	0.00	0.00	0.00	-1	
4067315903	SMP	1	0.00	0.00	0.00	0.00	-1	
4067482443	SMP	1	0.00	0.00	0.00	0.00	-1	
4067532190	SMP	1	0.00	0.00	0.00	0.00	-1	
4067605005	SMP	1	0.00	0.00	0.00	0.00	-1	
4067613187	SMP	1	0.00	0.00	0.00	0.00	-1	
4067621557	SMP	1	0.00	0.00	0.00	0.00	-1	
4067629796	SMP	1	0.00	0.00	0.00	0.00	-1	
4067638153	SMP	1	507.45	2.14	507.45	2.14	-1	
4067646547	SMP	1	524.63	370.55	524.63	370.55	-1	
4067654897	SMP	1	576.32	450.17	576.32	450.17	-1	
4067663170	SMP	1	630.10	429.48	630.10	429.48	-1	
4067671514	SMP	1	671.16	483.03	671.16	483.03	-1	
