## [iView]
## Converted from:	F:\transfer\JUNE ADULT RAW DATA\5_4\061913_01-eye_data.idf
## Date:	19.06.2013 22:13:06
## Version:	IDF Converter 3.0.14
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	63176                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	061913_01                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## iView X Version:	2.8.26
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
16161309836	SMP	1	0.00	0.00	0.00	0.00	-1	
16161318206	SMP	1	0.00	0.00	0.00	0.00	-1	
16161326592	SMP	1	0.00	0.00	0.00	0.00	-1	
16161334947	SMP	1	0.00	0.00	0.00	0.00	-1	
16161343190	SMP	1	0.00	0.00	0.00	0.00	-1	
16161351567	SMP	1	0.00	0.00	0.00	0.00	-1	
16161359913	SMP	1	0.00	0.00	0.00	0.00	-1	
16161368312	SMP	1	0.00	0.00	0.00	0.00	-1	
16161376551	SMP	1	0.00	0.00	0.00	0.00	-1	
16161384944	SMP	1	0.00	0.00	0.00	0.00	-1	
16161393312	SMP	1	0.00	0.00	0.00	0.00	-1	
16161401683	SMP	1	0.00	0.00	0.00	0.00	-1	
16161409931	SMP	1	0.00	0.00	0.00	0.00	-1	
16161418301	SMP	1	0.00	0.00	0.00	0.00	-1	
16161426738	SMP	1	0.00	0.00	0.00	0.00	-1	
16161435091	SMP	1	0.00	0.00	0.00	0.00	-1	
16161443346	SMP	1	0.00	0.00	0.00	0.00	-1	
16161451701	SMP	1	0.00	0.00	0.00	0.00	-1	
16161460122	SMP	1	0.00	0.00	0.00	0.00	-1	
16161468351	SMP	1	0.00	0.00	0.00	0.00	-1	
