## [iView]
## Converted from:	F:\transfer\to convert\negtracker5_2\041113_12-eye_data.idf
## Date:	11.04.2013 21:54:36
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	56075                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	041113_12                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
15427408904	SMP	1	1036.53	685.00	1036.53	685.00	-1	
15427417137	SMP	1	1048.01	692.13	1048.01	692.13	-1	
15427425516	SMP	1	1047.32	685.04	1047.32	685.04	-1	
15427433907	SMP	1	1047.50	687.03	1047.50	687.03	-1	
15427442241	SMP	1	1054.90	688.16	1054.90	688.16	-1	
15427450526	SMP	1	1055.19	687.41	1055.19	687.41	-1	
15427458850	SMP	1	1060.67	685.13	1060.67	685.13	-1	
15427467229	SMP	1	1060.27	683.24	1060.27	683.24	-1	
15427475495	SMP	1	1059.89	684.49	1059.89	684.49	-1	
15427483855	SMP	1	1059.02	682.47	1059.02	682.47	-1	
15427492232	SMP	1	1098.29	679.80	1098.29	679.80	-1	
15427500669	SMP	1	1115.40	679.23	1115.40	679.23	-1	
15427508901	SMP	1	1117.65	679.69	1117.65	679.69	-1	
15427517309	SMP	1	1126.49	678.01	1126.49	678.01	-1	
15427525636	SMP	1	1121.46	676.81	1121.46	676.81	-1	
15427534008	SMP	1	1127.48	673.93	1127.48	673.93	-1	
15427542280	SMP	1	1124.20	673.64	1124.20	673.64	-1	
15427550657	SMP	1	1128.98	671.46	1128.98	671.46	-1	
15427559050	SMP	1	1127.22	671.84	1127.22	671.84	-1	
15427567398	SMP	1	1130.95	669.53	1130.95	669.53	-1	
15427575645	SMP	1	1131.19	668.34	1131.19	668.34	-1	
15427584023	SMP	1	1130.95	667.22	1130.95	667.22	-1	
15427592401	SMP	1	1131.01	667.03	1131.01	667.03	-1	
15427600647	SMP	1	1132.58	665.88	1132.58	665.88	-1	
15427609022	SMP	1	1132.41	666.39	1132.41	666.39	-1	
15427617378	SMP	1	1133.71	667.02	1133.71	667.02	-1	
15427625785	SMP	1	1134.41	668.58	1134.41	668.58	-1	
15427633981	SMP	1	1133.11	668.23	1133.11	668.23	-1	
15427642405	SMP	1	1132.05	671.23	1132.05	671.23	-1	
15427650779	SMP	1	1130.52	669.95	1130.52	669.95	-1	
15427659139	SMP	1	1130.51	671.17	1130.51	671.17	-1	
15427667401	SMP	1	1129.18	670.85	1129.18	670.85	-1	
15427675739	SMP	1	1127.33	673.33	1127.33	673.33	-1	
15427684142	SMP	1	1134.54	672.54	1134.54	672.54	-1	
15427692470	SMP	1	1128.78	671.15	1128.78	671.15	-1	
15427700766	SMP	1	1129.68	671.08	1129.68	671.08	-1	
15427709096	SMP	1	1127.34	671.30	1127.34	671.30	-1	
15427717537	SMP	1	1128.19	670.31	1128.19	670.31	-1	
15427725727	SMP	1	1129.71	671.57	1129.71	671.57	-1	
15427734122	SMP	1	1132.63	670.00	1132.63	670.00	-1	
15427742469	SMP	1	1131.07	670.37	1131.07	670.37	-1	
15427750882	SMP	1	1127.50	670.36	1127.50	670.36	-1	
15427759109	SMP	1	1127.14	669.69	1127.14	669.69	-1	
15427767473	SMP	1	1130.37	669.82	1130.37	669.82	-1	
15427775900	SMP	1	1129.32	668.89	1129.32	668.89	-1	
15427784239	SMP	1	1120.63	671.78	1120.63	671.78	-1	
15427792495	SMP	1	1055.04	676.49	1055.04	676.49	-1	
15427800855	SMP	1	979.04	690.01	979.04	690.01	-1	
15427809256	SMP	1	945.07	701.01	945.07	701.01	-1	
15427817601	SMP	1	950.33	706.56	950.33	706.56	-1	
15427825896	SMP	1	933.44	709.40	933.44	709.40	-1	
15427834228	SMP	1	940.03	708.14	940.03	708.14	-1	
15427842601	SMP	1	932.04	714.74	932.04	714.74	-1	
15427850980	SMP	1	934.85	714.55	934.85	714.55	-1	
