## [iView]
## Converted from:	F:\transfer\MAY30 ADULT RAW DATA\5_4\053013_11-eye_data.idf
## Date:	30.05.2013 22:53:24
## Version:	IDF Converter 3.0.14
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	59464                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	053013_11                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## iView X Version:	2.8.26
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, QUALITY, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency	L Validity	R Validity	Pupil Confidence	Aux1
18781528025	SMP	1	0.30	0.00	0.30	0.00	0	1569	0	0	0	
18781536397	SMP	1	0.30	0.00	0.30	0.00	0	3117	0	0	0	
18782005505	MSG	1	# Message: elmo_duck1.avi
18782011995	SMP	1	891.52	692.19	891.52	692.19	0	2125	0	0	1	
18782020307	SMP	1	893.82	695.37	893.82	695.37	0	1951	0	0	1	
18782028553	SMP	1	900.76	696.59	900.76	696.59	0	2627	0	0	1	
18782036924	SMP	1	898.90	696.87	898.90	696.87	0	1999	0	0	1	
18782045284	SMP	1	893.82	693.42	893.82	693.42	0	1566	0	0	1	
18782053660	SMP	1	895.26	694.46	895.26	694.46	0	1473	0	0	1	
18782061938	SMP	1	894.25	696.52	894.25	696.52	0	2631	0	0	1	
18782070338	SMP	1	896.06	697.32	896.06	697.32	0	1732	0	0	1	
18782078688	SMP	1	895.97	696.12	895.97	696.12	0	1526	0	0	1	
18782087044	SMP	1	896.26	689.94	896.26	689.94	0	1485	0	0	1	
18782095257	SMP	1	895.45	690.90	895.45	690.90	0	1749	0	0	1	
18782103712	SMP	1	895.44	693.19	895.44	693.19	0	2034	0	0	1	
18782112025	SMP	1	893.49	694.65	893.49	694.65	0	1444	0	0	1	
18782120433	SMP	1	892.67	689.44	892.67	689.44	0	1784	0	0	1	
18782128656	SMP	1	891.46	686.56	891.46	686.56	0	2303	0	0	1	
18782137610	SMP	1	891.92	681.44	891.92	681.44	0	2956	0	0	1	
18782145383	SMP	1	891.10	679.05	891.10	679.05	0	1812	0	0	1	
18782153819	SMP	1	891.34	679.01	891.34	679.01	0	1546	0	0	1	
18782162051	SMP	1	891.89	675.77	891.89	675.77	0	1559	0	0	1	
18782170452	SMP	1	894.38	674.68	894.38	674.68	0	1939	0	0	1	
18782178783	SMP	1	898.71	674.95	898.71	674.95	0	1487	0	0	1	
18782187024	SMP	1	900.12	671.11	900.12	671.11	0	1466	0	0	1	
18782195491	SMP	1	898.96	671.78	898.96	671.78	0	2149	0	0	1	
18782204316	SMP	1	880.31	694.96	880.31	694.96	0	7236	0	0	1	
18782228816	SMP	1	468.18	883.48	468.18	883.48	0	1868	0	0	1	
18793922199	MSG	1	# Message: elmo1.jpg
18793923981	SMP	1	908.50	603.43	908.50	603.43	0	2378	0	0	1	
18793932303	SMP	1	890.03	614.97	890.03	614.97	0	1848	0	0	1	
18793940688	SMP	1	894.35	636.29	894.35	636.29	0	2222	0	0	1	
18793949064	SMP	1	879.45	657.46	879.45	657.46	0	1488	0	0	0	
18793957254	SMP	1	883.32	629.21	883.32	629.21	0	1494	0	0	1	
18793965656	SMP	1	888.87	638.97	888.87	638.97	0	1638	0	0	1	
18793974035	SMP	1	890.01	646.65	890.01	646.65	0	1595	0	0	1	
18793982242	SMP	1	885.64	627.42	885.64	627.42	0	2751	0	0	1	
18793998981	SMP	1	889.04	596.48	889.04	596.48	0	2049	0	0	0	
18794007414	SMP	1	892.09	632.59	892.09	632.59	0	1847	0	0	0	
18794015618	SMP	1	889.88	612.77	889.88	612.77	0	1691	0	0	0	
18794024001	SMP	1	740.72	518.05	740.72	518.05	0	2154	0	0	1	
18794032408	SMP	1	888.49	636.67	888.49	636.67	0	2045	0	0	0	
18794040748	SMP	1	890.01	637.06	890.01	637.06	0	1725	0	0	0	
18794048985	SMP	1	719.01	517.69	719.01	517.69	0	2064	0	0	0	
18794057383	SMP	1	893.41	633.67	893.41	633.67	0	2314	0	0	1	
18794065755	SMP	1	896.46	642.06	896.46	642.06	0	2314	0	0	1	
18794074133	SMP	1	895.16	642.14	895.16	642.14	0	2086	0	0	1	
18794082410	SMP	1	890.65	644.56	890.65	644.56	0	2155	0	0	1	
18794090801	SMP	1	884.28	648.82	884.28	648.82	0	1504	0	0	0	
18794099132	SMP	1	883.72	640.22	883.72	640.22	0	1593	0	0	0	
18794107585	SMP	1	890.08	638.19	890.08	638.19	0	1633	0	0	0	
18794115755	SMP	1	885.36	635.27	885.36	635.27	0	1687	0	0	0	
18794124165	SMP	1	696.65	480.89	696.65	480.89	0	1671	0	0	0	
18794132542	SMP	1	883.65	634.77	883.65	634.77	0	1595	0	0	0	
18794140775	SMP	1	764.86	536.04	764.86	536.04	0	2214	0	0	1	
18794157529	SMP	1	890.83	636.17	890.83	636.17	0	1695	0	0	1	
18794165927	SMP	1	878.47	625.81	878.47	625.81	0	1628	0	0	1	
18794174150	SMP	1	878.48	615.84	878.48	615.84	0	1503	0	0	1	
18794182478	SMP	1	885.84	617.29	885.84	617.29	0	1712	0	0	1	
18794190888	SMP	1	885.31	596.10	885.31	596.10	0	1526	0	0	1	
18794199272	SMP	1	892.09	614.65	892.09	614.65	0	1547	0	0	1	
18794207519	SMP	1	895.12	610.47	895.12	610.47	0	1806	0	0	1	
18794215936	SMP	1	884.24	604.29	884.24	604.29	0	1601	0	0	1	
18794224285	SMP	1	1057.05	422.75	1057.05	422.75	0	1427	0	0	0	
18794232654	SMP	1	890.57	666.85	890.57	666.85	0	1516	0	0	0	
18794240895	SMP	1	744.07	435.14	744.07	435.14	0	1437	0	0	0	
18794249268	SMP	1	736.63	692.87	736.63	692.87	0	1469	0	0	1	
18794257638	SMP	1	0.00	0.00	0.00	0.00	0	1510	0	0	0	
18794265896	SMP	1	679.54	622.34	679.54	622.34	0	1581	0	0	1	
18794274278	SMP	1	884.92	815.52	884.92	815.52	0	1489	0	0	0	
18794282657	SMP	1	1209.61	811.70	1209.61	811.70	0	2194	0	0	0	
18794299287	SMP	1	0.00	0.00	0.00	0.00	0	1512	0	0	0	
18794307636	SMP	1	0.00	0.00	0.00	0.00	0	2992	0	0	0	
18794316060	SMP	1	0.00	0.00	0.00	0.00	0	4319	0	0	0	
18794332644	SMP	1	0.00	0.00	0.00	0.00	0	2871	0	0	0	
18794341027	SMP	1	0.00	0.00	0.00	0.00	0	2300	0	0	1	
18794349362	SMP	1	0.00	0.00	0.00	0.00	0	8057	0	0	0	
18794374430	SMP	1	0.00	0.00	0.00	0.00	0	1023	0	0	0	
18794382770	SMP	1	1054.22	634.58	1054.22	634.58	0	1709	0	0	1	
18794391046	SMP	1	0.00	0.00	0.00	0.00	0	2930	0	0	0	
18794407733	SMP	1	800.77	608.23	800.77	608.23	0	1882	0	0	1	
18794416173	SMP	1	816.94	429.27	816.94	429.27	0	1633	0	0	1	
18794424378	SMP	1	948.63	394.10	948.63	394.10	0	1445	0	0	1	
18794432780	SMP	1	823.54	336.26	823.54	336.26	0	1688	0	0	1	
18794441148	SMP	1	826.72	323.18	826.72	323.18	0	1501	0	0	1	
18794449515	SMP	1	883.70	316.62	883.70	316.62	0	1478	0	0	1	
18794457723	SMP	1	846.51	325.84	846.51	325.84	0	1695	0	0	1	
18794466168	SMP	1	838.01	330.36	838.01	330.36	0	1595	0	0	1	
18794474527	SMP	1	832.12	353.32	832.12	353.32	0	1522	0	0	1	
18794482859	SMP	1	833.67	328.63	833.67	328.63	0	1630	0	0	1	
18794491148	SMP	1	845.36	332.14	845.36	332.14	0	1590	0	0	1	
18794499511	SMP	1	848.13	321.48	848.13	321.48	0	1469	0	0	1	
18794507899	SMP	1	851.89	320.92	851.89	320.92	0	1630	0	0	1	
18794516286	SMP	1	852.43	323.23	852.43	323.23	0	1498	0	0	1	
18794524513	SMP	1	849.36	322.52	849.36	322.52	0	1555	0	0	1	
18794532879	SMP	1	856.39	322.79	856.39	322.79	0	1653	0	0	1	
18794541286	SMP	1	856.60	333.61	856.60	333.61	0	1524	0	0	1	
18794549544	SMP	1	851.83	333.86	851.83	333.86	0	1459	0	0	1	
18794557894	SMP	1	851.91	333.29	851.91	333.29	0	1695	0	0	1	
18794566267	SMP	1	847.74	333.78	847.74	333.78	0	1738	0	0	1	
18794574640	SMP	1	851.16	327.91	851.16	327.91	0	1469	0	0	1	
18794582842	SMP	1	842.87	329.51	842.87	329.51	0	1598	0	0	1	
18794591295	SMP	1	845.05	334.21	845.05	334.21	0	1568	0	0	1	
18794599654	SMP	1	847.43	340.35	847.43	340.35	0	1432	0	0	1	
18794608005	SMP	1	849.30	341.35	849.30	341.35	0	1699	0	0	1	
18794616298	SMP	1	843.36	326.24	843.36	326.24	0	1576	0	0	1	
18794624643	SMP	1	841.14	317.45	841.14	317.45	0	1375	0	0	1	
18794633035	SMP	1	839.67	347.11	839.67	347.11	0	1689	0	0	1	
18794641425	SMP	1	847.07	296.18	847.07	296.18	0	1909	0	0	1	
18794649646	SMP	1	840.07	328.04	840.07	328.04	0	1415	0	0	1	
18794658019	SMP	1	832.70	304.83	832.70	304.83	0	1569	0	0	1	
18794666406	SMP	1	853.21	333.65	853.21	333.65	0	1426	0	0	1	
18794674644	SMP	1	840.34	344.28	840.34	344.28	0	1363	0	0	1	
18794683014	SMP	1	845.39	299.66	845.39	299.66	0	1480	0	0	1	
18794691392	SMP	1	843.72	325.07	843.72	325.07	0	6505	0	0	1	
18794716413	SMP	1	841.84	318.11	841.84	318.11	0	1669	0	0	1	
18794724801	SMP	1	850.19	326.22	850.19	326.22	0	1496	0	0	1	
18794733168	SMP	1	845.13	339.04	845.13	339.04	0	1387	0	0	1	
18794741392	SMP	1	840.60	315.00	840.60	315.00	0	1602	0	0	1	
18794749776	SMP	1	838.57	334.41	838.57	334.41	0	1537	0	0	1	
18794758148	SMP	1	840.29	321.12	840.29	321.12	0	1442	0	0	1	
18794766511	SMP	1	847.75	316.70	847.75	316.70	0	1594	0	0	1	
18794774800	SMP	1	844.10	324.03	844.10	324.03	0	1551	0	0	1	
18794783150	SMP	1	840.12	318.64	840.12	318.64	0	1430	0	0	1	
18794791493	SMP	1	840.52	317.15	840.52	317.15	0	1618	0	0	1	
18794799725	SMP	1	839.12	320.67	839.12	320.67	0	1508	0	0	1	
18794808102	SMP	1	844.32	308.81	844.32	308.81	0	1423	0	0	1	
18794816485	SMP	1	842.63	306.79	842.63	306.79	0	1771	0	0	1	
18794824917	SMP	1	846.14	311.76	846.14	311.76	0	1562	0	0	1	
18794833154	SMP	1	837.74	299.70	837.74	299.70	0	2245	0	0	1	
18794849923	SMP	1	843.64	307.41	843.64	307.41	0	1695	0	0	1	
18794858284	SMP	1	841.01	300.24	841.01	300.24	0	1506	0	0	1	
18794866525	SMP	1	840.46	310.77	840.46	310.77	0	1469	0	0	1	
18794874889	SMP	1	839.85	322.50	839.85	322.50	0	1627	0	0	1	
18794883292	SMP	1	839.08	391.82	839.08	391.82	0	1561	0	0	1	
18794891637	SMP	1	837.06	401.85	837.06	401.85	0	1540	0	0	1	
18794899882	SMP	1	838.68	444.10	838.68	444.10	0	1636	0	0	1	
18794908265	SMP	1	837.63	441.00	837.63	441.00	0	1474	0	0	1	
18794916594	SMP	1	835.46	449.20	835.46	449.20	0	1838	0	0	1	
18794925029	SMP	1	834.91	447.53	834.91	447.53	0	1615	0	0	1	
18794933338	SMP	1	837.38	450.93	837.38	450.93	0	1536	0	0	1	
18794941635	SMP	1	837.61	452.38	837.61	452.38	0	1415	0	0	1	
18794950017	SMP	1	838.61	453.18	838.61	453.18	0	1577	0	0	1	
18794958213	SMP	1	839.93	447.87	839.93	447.87	0	1630	0	0	1	
18794966637	SMP	1	838.79	457.37	838.79	457.37	0	1466	0	0	1	
18794975010	SMP	1	839.55	451.64	839.55	451.64	0	1572	0	0	1	
18794983416	SMP	1	838.89	453.41	838.89	453.41	0	1517	0	0	1	
18794991652	SMP	1	838.18	451.20	838.18	451.20	0	1446	0	0	1	
18795000013	SMP	1	839.34	452.11	839.34	452.11	0	1579	0	0	1	
18795008383	SMP	1	837.95	450.32	837.95	450.32	0	1515	0	0	1	
18795016763	SMP	1	838.18	450.53	838.18	450.53	0	1488	0	0	1	
18795025023	SMP	1	837.57	446.89	837.57	446.89	0	1659	0	0	1	
18795033397	SMP	1	835.99	447.96	835.99	447.96	0	1508	0	0	1	
18795041763	SMP	1	834.89	448.97	834.89	448.97	0	1405	0	0	1	
18795050135	SMP	1	832.85	449.05	832.85	449.05	0	1565	0	0	1	
18795058398	SMP	1	830.78	450.06	830.78	450.06	0	1497	0	0	1	
18795066775	SMP	1	829.75	452.32	829.75	452.32	0	1459	0	0	1	
18795075138	SMP	1	829.18	454.15	829.18	454.15	0	1602	0	0	1	
