## [iView]
## Converted from:	F:\transfer\MAY30 ADULT RAW DATA\5_4\053013_10-eye_data.idf
## Date:	30.05.2013 21:44:16
## Version:	IDF Converter 3.0.14
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	66333                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	053013_10                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## iView X Version:	2.8.26
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, QUALITY, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency	L Validity	R Validity	Pupil Confidence	Aux1
14633973725	SMP	1	681.63	690.23	681.63	690.23	0	2236	0	0	1	
14634433392	MSG	1	# Message: elmo_duck1.avi
14634440831	SMP	1	716.42	637.62	716.42	637.62	0	2114	0	0	1	
14634457659	SMP	1	724.76	601.91	724.76	601.91	0	2721	0	0	1	
14634465969	SMP	1	718.35	626.47	718.35	626.47	0	1537	0	0	1	
14634474205	SMP	1	727.36	521.89	727.36	521.89	0	1331	0	0	1	
14634482519	SMP	1	697.80	620.80	697.80	620.80	0	1642	0	0	1	
14634490934	SMP	1	734.46	488.05	734.46	488.05	0	3019	0	0	1	
14634515979	SMP	1	721.43	614.36	721.43	614.36	0	1685	0	0	1	
14634524383	SMP	1	722.40	634.83	722.40	634.83	0	3375	0	0	1	
14634532571	SMP	1	724.66	616.39	724.66	616.39	0	2486	0	0	1	
14634549318	SMP	1	724.07	621.60	724.07	621.60	0	1836	0	0	1	
14634557662	SMP	1	718.92	582.33	718.92	582.33	0	1605	0	0	1	
14634565983	SMP	1	716.71	628.22	716.71	628.22	0	2641	0	0	1	
14634574311	SMP	1	731.48	629.51	731.48	629.51	0	1943	0	0	1	
14634582684	SMP	1	724.46	625.31	724.46	625.31	0	1637	0	0	1	
14634591074	SMP	1	727.39	617.26	727.39	617.26	0	1431	0	0	1	
14634599360	SMP	1	724.53	615.67	724.53	615.67	0	3367	0	0	1	
14634624480	SMP	1	725.79	623.57	725.79	623.57	0	1634	0	0	1	
14634633192	SMP	1	699.20	631.62	699.20	631.62	0	2529	0	0	1	
14634641092	SMP	1	603.87	634.37	603.87	634.37	0	2979	0	0	1	
14634657694	SMP	1	361.40	812.08	361.40	812.08	0	1608	0	0	1	
14634666385	SMP	1	436.22	866.10	436.22	866.10	0	2383	0	0	1	
14634674484	SMP	1	414.90	878.93	414.90	878.93	0	1457	0	0	1	
14634682808	SMP	1	410.29	868.78	410.29	868.78	0	1528	0	0	1	
14634691066	SMP	1	411.89	902.32	411.89	902.32	0	1411	0	0	1	
14634699603	SMP	1	386.94	857.49	386.94	857.49	0	2488	0	0	1	
14634707823	SMP	1	401.77	873.29	401.77	873.29	0	1745	0	0	1	
14634716195	SMP	1	400.56	881.30	400.56	881.30	0	1407	0	0	1	
14634724429	SMP	1	401.28	876.27	401.28	876.27	0	1419	0	0	1	
14634732840	SMP	1	408.52	869.50	408.52	869.50	0	2651	0	0	1	
14634741234	SMP	1	404.98	871.68	404.98	871.68	0	1561	0	0	1	
14634749561	SMP	1	406.17	872.09	406.17	872.09	0	1414	0	0	1	
14634757810	SMP	1	405.43	865.28	405.43	865.28	0	1586	0	0	1	
14634766159	SMP	1	402.73	864.21	402.73	864.21	0	3101	0	0	1	
14634774614	SMP	1	392.43	862.59	392.43	862.59	0	1557	0	0	1	
