## [iView]
## Converted from:	F:\transfer\to convert\negtracker5_1\101812_11-eye_data.idf
## Date:	18.10.2012 22:14:46
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	2824                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	101812_11                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Frame	Aux1
16147458313	SMP	1	0.00	0.00	0.00	0.00	-1	
16147508351	SMP	1	0.00	0.00	0.00	0.00	-1	
16147558307	SMP	1	0.00	0.00	0.00	0.00	-1	
16147608514	SMP	1	0.00	0.00	0.00	0.00	-1	
16147658321	SMP	1	0.00	0.00	0.00	0.00	-1	
16147708385	SMP	1	0.00	0.00	0.00	0.00	-1	
16147758432	SMP	1	0.00	0.00	0.00	0.00	-1	
16147808444	SMP	1	0.00	0.00	0.00	0.00	-1	
16147858448	SMP	1	0.00	0.00	0.00	0.00	-1	
16147908619	SMP	1	0.00	0.00	0.00	0.00	-1	
16147958650	SMP	1	0.00	0.00	0.00	0.00	-1	
16148008550	SMP	1	0.00	0.00	0.00	0.00	-1	
16148058569	SMP	1	0.00	0.00	0.00	0.00	-1	
16148108518	SMP	1	0.00	0.00	0.00	0.00	-1	
16148158651	SMP	1	0.00	0.00	0.00	0.00	-1	
16148208745	SMP	1	0.00	0.00	0.00	0.00	-1	
16148258708	SMP	1	0.00	0.00	0.00	0.00	-1	
16148308688	SMP	1	0.00	0.00	0.00	0.00	-1	
