## [iView]
## Converted from:	F:\transfer\MAY25 RAW DATA\5_1\052513_05-eye_data.idf
## Date:	25.05.2013 21:24:40
## Version:	IDF Converter 3.0.14
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	65683                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	052513_05                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, QUALITY, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency	L Validity	R Validity	Pupil Confidence	Aux1
8802410790	SMP	1	0.00	-4.28	0.00	-4.28	0	1622	0	0	1	
8802419054	SMP	1	0.00	-3.59	0.00	-3.59	0	1426	0	0	1	
8802427428	SMP	1	0.00	-1.90	0.00	-1.90	0	1690	0	0	1	
8802435772	SMP	1	0.00	-0.20	0.00	-0.20	0	3481	0	0	1	
8802452421	SMP	1	0.00	-0.09	0.00	-0.09	0	2743	0	0	1	
8802460751	SMP	1	0.00	-0.09	0.00	-0.09	0	2870	0	0	1	
8802469134	SMP	1	0.00	0.00	0.00	0.00	0	3319	0	0	1	
8802477497	SMP	1	0.00	0.00	0.00	0.00	0	3470	0	0	1	
8802485761	SMP	1	0.00	0.00	0.00	0.00	0	2646	0	0	1	
8802494136	SMP	1	0.00	0.00	0.00	0.00	0	3370	0	0	1	
8802502511	SMP	1	0.00	0.00	0.00	0.00	0	2762	0	0	1	
8802510750	SMP	1	0.00	0.00	0.00	0.00	0	3287	0	0	1	
8802519127	SMP	1	0.00	0.00	0.00	0.00	0	2565	0	0	1	
8802527516	SMP	1	0.00	0.00	0.00	0.00	0	3625	0	0	1	
8802535885	SMP	1	0.00	0.00	0.00	0.00	0	2580	0	0	1	
8802544142	SMP	1	0.00	0.00	0.00	0.00	0	3288	0	0	1	
8802552497	SMP	1	0.00	0.00	0.00	0.00	0	3387	0	0	1	
8802560864	SMP	1	0.00	0.00	0.00	0.00	0	2776	0	0	1	
8802569316	SMP	1	0.00	0.00	0.00	0.00	0	2387	0	0	1	
8802577534	SMP	1	0.00	0.00	0.00	0.00	0	2458	0	0	1	
8802585919	SMP	1	0.00	0.00	0.00	0.00	0	2359	0	0	1	
8802594289	SMP	1	0.00	0.00	0.00	0.00	0	2278	0	0	1	
8802602672	SMP	1	0.00	0.00	0.00	0.00	0	2483	0	0	1	
8802610911	SMP	1	0.00	0.00	0.00	0.00	0	2338	0	0	1	
8802619273	SMP	1	0.00	0.00	0.00	0.00	0	2340	0	0	1	
8802627661	SMP	1	0.00	0.00	0.00	0.00	0	2481	0	0	1	
8802636038	SMP	1	0.00	0.00	0.00	0.00	0	2321	0	0	1	
8802644251	SMP	1	0.00	0.00	0.00	0.00	0	2316	0	0	1	
8802652657	SMP	1	0.00	0.00	0.00	0.00	0	2446	0	0	1	
8802661032	SMP	1	0.00	0.00	0.00	0.00	0	2305	0	0	1	
8802669285	SMP	1	0.00	0.00	0.00	0.00	0	2322	0	0	1	
8802677656	SMP	1	0.00	0.00	0.00	0.00	0	2454	0	0	1	
8802685983	SMP	1	0.00	0.00	0.00	0.00	0	2655	0	0	1	
8802694405	SMP	1	0.00	0.00	0.00	0.00	0	2307	0	0	1	
8802702626	SMP	1	0.00	0.00	0.00	0.00	0	3742	0	0	1	
8802710997	SMP	1	0.00	0.00	0.00	0.00	0	3430	0	0	1	
8802719364	SMP	1	0.00	0.00	0.00	0.00	0	1994	0	0	1	
8802727729	SMP	1	0.00	0.00	0.00	0.00	0	2155	0	0	1	
8802735988	SMP	1	0.00	0.00	0.00	0.00	0	1950	0	0	1	
8802744355	SMP	1	0.00	0.00	0.00	0.00	0	1904	0	0	1	
8802752735	SMP	1	0.00	0.00	0.00	0.00	0	2133	0	0	1	
8802761108	SMP	1	0.00	0.00	0.00	0.00	0	1953	0	0	1	
8802769367	SMP	1	0.00	0.00	0.00	0.00	0	1997	0	0	1	
8802777726	SMP	1	0.00	0.00	0.00	0.00	0	2157	0	0	1	
8802786109	SMP	1	0.00	0.00	0.00	0.00	0	1921	0	0	1	
8802794356	SMP	1	0.00	0.00	0.00	0.00	0	1949	0	0	1	
8802802730	SMP	1	0.00	0.00	0.00	0.00	0	2114	0	0	1	
8802811114	SMP	1	0.00	0.00	0.00	0.00	0	1964	0	0	1	
8802819487	SMP	1	0.00	0.00	0.00	0.00	0	1953	0	0	1	
8802827733	SMP	1	0.00	0.00	0.00	0.00	0	2179	0	0	1	
8802836107	SMP	1	0.00	0.00	0.00	0.00	0	1903	0	0	1	
8802844476	SMP	1	0.00	0.00	0.00	0.00	0	1897	0	0	1	
8802852852	SMP	1	0.00	0.00	0.00	0.00	0	2139	0	0	1	
8802861098	SMP	1	0.00	0.00	0.00	0.00	0	1728	0	0	1	
8802869487	SMP	1	0.00	0.00	0.00	0.00	0	1991	0	0	1	
8802877871	SMP	1	616.72	-38.79	616.72	-38.79	0	2185	0	0	1	
8802886236	SMP	1	752.11	0.03	752.11	0.03	0	1974	0	0	1	
8802894476	SMP	1	784.43	-1.77	784.43	-1.77	0	1860	0	0	1	
8802902857	SMP	1	772.02	-5.02	772.02	-5.02	0	2109	0	0	1	
8802911232	SMP	1	771.07	-3.72	771.07	-3.72	0	1887	0	0	1	
8802919600	SMP	1	803.16	-7.82	803.16	-7.82	0	2123	0	0	1	
8802927903	SMP	1	781.96	-17.05	781.96	-17.05	0	2342	0	0	1	
8802936316	SMP	1	793.51	9.95	793.51	9.95	0	2034	0	0	1	
8802944679	SMP	1	784.38	-15.67	784.38	-15.67	0	2023	0	0	1	
8802952945	SMP	1	777.66	-15.22	777.66	-15.22	0	1691	0	0	1	
8802961281	SMP	1	781.66	-1.35	781.66	-1.35	0	1402	0	0	1	
8802969663	SMP	1	775.83	-23.92	775.83	-23.92	0	1451	0	0	1	
8802978024	SMP	1	813.97	8.11	813.97	8.11	0	1562	0	0	1	
8802986279	SMP	1	775.67	-19.43	775.67	-19.43	0	1343	0	0	1	
8802994650	SMP	1	774.36	-30.09	774.36	-30.09	0	1433	0	0	1	
8803003028	SMP	1	769.91	-32.25	769.91	-32.25	0	1497	0	0	1	
8803011388	SMP	1	774.45	-2.27	774.45	-2.27	0	1416	0	0	1	
8803019653	SMP	1	830.18	-29.89	830.18	-29.89	0	1412	0	0	1	
8803028027	SMP	1	771.52	-25.16	771.52	-25.16	0	1639	0	0	1	
8803036399	SMP	1	777.37	5.91	777.37	5.91	0	1369	0	0	1	
8803044772	SMP	1	770.36	-28.55	770.36	-28.55	0	1412	0	0	1	
